fid,field_1_1,Name,osm_id,ref,oneway,maxspeed,bridge,tunnel,Y,X,Z
4107,3947,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.805515,84.902848,398.6
4108,3949,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8054818,84.9031833,401.8
4109,3951,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8054193,84.9035092,401.2
4110,3953,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8053607,84.9038783,401.2
4111,3955,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8051401,84.9052003,401
4112,3957,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8050492,84.9055401,401.5
4113,3959,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8048789,84.9057738,404.9
4114,3961,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8046839,84.9059559,407.5
4115,3963,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8044758,84.9060345,407.8
4116,3965,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8042547,84.9060339,404.1
4117,3967,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8039166,84.9059039,401.2
4118,3969,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8034095,84.9056568,404.9
4119,3971,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8031624,84.9056568,403.8
4120,3973,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8029933,84.9057348,402.7
4121,3975,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8028373,84.9060209,402.3
4122,3977,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8028243,84.906359,400
4123,3979,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8027909,84.9078266,385
4124,3981,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8028352,84.9082933,389.4
4125,3983,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8029601,84.9087493,389.5
4126,3985,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8037843,84.9110436,386
4127,3987,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8039064,84.9113882,383.8
4128,3989,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8039511,84.9116546,384.6
4129,3991,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8039586,84.9118817,386.8
4130,3993,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8039444,84.9120641,386.8
4131,3995,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8039098,84.9122844,384.8
4132,3997,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8037546,84.9126542,386.1
4133,3999,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8035265,84.9130432,392.8
4134,4001,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8030196,84.9136178,389.5
4135,4003,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8028578,84.9137968,390.9
4136,4005,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8025662,84.9138829,395.5
4137,4007,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8022883,84.9138719,404.3
4138,4009,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8020897,84.9139158,412.2
4139,4011,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8017455,84.9140933,420.3
4140,4015,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8007387,84.9151192,407.1
4141,4017,Prithvi Rajmarg,140332507,H04,B,0,F,F,27.8003486,84.9157786,406.8
4142,2636,Pokhare khola,140332488,H04,B,0,T,F,27.7999214,84.9166929,390.2
4143,2637,Pokhare khola,140332488,H04,B,0,T,F,27.7998285,84.9168967,387.9
4144,3009,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7997394,84.9171632,386.9
4145,3011,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7997307,84.9174982,386.8
4146,3013,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7996358,84.9178627,387.2
4147,3015,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7994649,84.9181956,387.8
4148,3017,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7992466,84.918426,390.4
4149,3019,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.798943,84.9186569,395.7
4150,3021,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7985849,84.9188857,400.4
4151,3023,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7984305,84.9190003,400.6
4152,3025,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.798229,84.9192389,399.4
4153,3027,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7981505,84.919467,396.4
4154,3029,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7979892,84.9196459,396.1
4155,3031,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7975498,84.9198582,409.7
4156,3033,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7974292,84.9199873,412.7
4157,3035,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7973235,84.9201565,413.6
4158,3037,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7972527,84.9210162,408.4
4159,3039,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7970875,84.9217093,409.5
4160,3041,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7970116,84.9220633,407.4
4161,3043,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7969842,84.9223611,401.4
4162,3045,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7968932,84.9236193,394.4
4163,3047,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7968692,84.9239784,403
4164,3049,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7968977,84.92437,400.2
4165,3051,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7970387,84.9254745,398.2
4166,3053,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7973625,84.9272698,404.4
4167,3055,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7979087,84.9285052,403.5
4168,3057,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7984028,84.9290384,395.6
4169,3059,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7991156,84.9293863,395.5
4170,3061,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7993463,84.9295092,397.6
4171,3063,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.7995363,84.9296438,397
4172,3065,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8003298,84.9305575,401.3
4173,3067,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8005611,84.9308932,402.6
4174,3069,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8006786,84.9312621,409.7
4175,3071,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8007841,84.9316496,416.6
4176,3073,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.800902,84.9319513,417.1
4177,3075,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8012017,84.9324006,419.9
4178,3077,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8015002,84.9327813,413.8
4179,3079,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8016506,84.9330878,412.8
4180,3081,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8027509,84.9358426,426.3
4181,3083,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8033314,84.937296,437.2
4182,3085,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8036566,84.9382652,443.1
4183,3087,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8036763,84.9384141,443
4184,3089,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8036742,84.938575,443.2
4185,3091,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.803679,84.9397228,451.7
4186,3093,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8037772,84.940367,458.4
4187,3095,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8041625,84.9408705,458.2
4188,3097,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8049913,84.9416142,451.9
4189,3099,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8052945,84.9419236,457.8
4190,3101,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8059973,84.9426408,459
4191,3103,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8064862,84.9432002,452.4
4192,3105,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8067051,84.9433588,452.9
4193,3107,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8071021,84.9435277,451.1
4194,3109,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8073152,84.943599,449.7
4195,3111,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8082789,84.9439341,455.9
4196,3113,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.809205,84.9442314,451.6
4197,3115,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8104412,84.9445485,437.5
4198,3117,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8106398,84.9446174,435.1
4199,3119,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8108692,84.9447668,435.6
4200,3121,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8110039,84.9449685,435.2
4201,3123,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8113181,84.9457119,429.3
4202,3125,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8115891,84.946529,420.6
4203,3127,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.811643,84.9467021,418.6
4204,3129,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8116654,84.9468889,420.1
4205,3131,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8116998,84.9476547,421.4
4206,3133,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8117735,84.947893,422.9
4207,3135,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8118533,84.9481276,425.9
4208,3137,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.811965,84.9483435,426
4209,3139,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8121247,84.9486689,422.2
4210,3141,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8123232,84.9489519,418.4
4211,3143,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8124964,84.9491194,413.2
4212,3145,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8128565,84.9494434,406.9
4213,3147,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8129994,84.9495808,406.4
4214,3149,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8132009,84.9497727,405.8
4215,3151,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8133464,84.9499606,406.4
4216,3153,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8134226,84.9500998,406.4
4217,3155,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8134705,84.9502691,406.5
4218,3157,Prithvi Rajmarg,140332491,H04,B,0,F,F,27.8134877,84.9504563,405.7
4219,3171,Belkhu Khola Bridge,140332496,H04,B,0,T,F,27.8134373,84.9509589,400.7
4220,3173,Belkhu Khola Bridge,140332496,H04,B,0,T,F,27.8133763,84.9515667,396.9
4221,3777,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8133628,84.9518127,401.3
4222,3779,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8133811,84.9519513,404.5
4223,3781,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.81342,84.9520737,406.6
4224,3783,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8135334,84.9521954,406.5
4225,3785,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8140558,84.9527882,403
4226,3787,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8141814,84.9529624,400.3
4227,3789,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8142768,84.9531093,400
4228,3791,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8145521,84.9537087,401
4229,3793,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8154757,84.9550658,414.5
4230,3795,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8156333,84.9553089,414.7
4231,3797,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8157033,84.9554803,415
4232,3799,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8157581,84.9556909,415.6
4233,3801,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8157732,84.9558993,416.8
4234,3803,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8157429,84.9561053,418.9
4235,3805,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8156635,84.9563166,419.9
4236,3807,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8153491,84.9569416,423.7
4237,3809,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8152528,84.9571331,425.7
4238,3811,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8151805,84.9573175,426.7
4239,3813,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8150771,84.9575928,425.9
4240,3815,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8149185,84.9580879,426.6
4241,3817,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8146581,84.9587929,437
4242,3819,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8144932,84.959184,434.4
4243,3821,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8143546,84.9594185,436.2
4244,3823,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8142325,84.9596144,438.3
4245,3825,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8141174,84.9597967,439.8
4246,3827,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8139705,84.9600029,442.3
4247,3829,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.813775,84.9602141,442.8
4248,3831,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8136698,84.9603135,442
4249,3833,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8132633,84.9606737,439.6
4250,3835,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8128126,84.9610358,442.4
4251,3837,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8119123,84.9617202,439.1
4252,3839,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8116286,84.9619458,437.3
4253,3841,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.81139,84.9621765,440.7
4254,3843,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.811226,84.9624484,442.4
4255,3845,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8108349,84.9632525,445.6
4256,3847,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8106134,84.96371,445.3
4257,3849,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8104995,84.9638844,446.6
4258,3851,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8103628,84.9640659,442.6
4259,3853,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8102386,84.9641767,442.6
4260,3855,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8100626,84.9643153,443.3
4261,3857,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8097774,84.9644738,448.5
4262,3859,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8096502,84.9645576,451.1
4263,3861,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8095565,84.9646544,452.7
4264,3863,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8094669,84.9648635,453.5
4265,3865,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8093507,84.9654805,449.1
4266,3867,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8092354,84.9662044,443.4
4267,3869,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8092539,84.9664249,443.7
4268,3871,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8092872,84.9665317,443.3
4269,3873,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8093343,84.966622,442.6
4270,3875,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8095334,84.9669771,431
4271,3877,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8095425,84.9671337,429.7
4272,3879,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8095205,84.9673233,428.6
4273,3881,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8094796,84.9674401,428
4274,3883,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8094106,84.9676287,426.3
4275,3885,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8093096,84.9678303,425
4276,3887,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8092303,84.9679694,424.2
4277,3889,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8091533,84.9680836,424
4278,3891,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.809031,84.9681786,425.8
4279,3893,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8089041,84.9682391,427.6
4280,3895,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8086918,84.9683195,426.3
4281,3897,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8084782,84.968369,425.4
4282,3899,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.80827,84.9684046,424.3
4283,3901,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.807665,84.9685134,418.1
4284,3903,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8074889,84.9685273,419.3
4285,3905,Prithvi Rajmarg,140332506,H04,B,0,F,F,27.8073655,84.9685353,419.2
4286,65,Bridge,,H04,,,T,F,27.8071372,84.9685016,418.3
4287,64,Bridge,,H04,,,T,F,27.8063184,84.9689595,420.1
4288,3571,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8061962,84.9691518,421.8
4289,3573,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8052718,84.9699519,428
4290,3575,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8049242,84.9703673,428.2
4291,3577,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8046025,84.9708253,421.3
4292,3579,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8045067,84.9709493,419.8
4293,3581,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8043725,84.9710785,418.2
4294,3583,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8042837,84.9711478,417.2
4295,3585,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8041704,84.9712101,416.7
4296,3587,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8040576,84.9712668,417.8
4297,3589,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8039574,84.971283,419.9
4298,3591,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8038415,84.9712818,422.5
4299,3593,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8037444,84.971219,425.4
4300,3595,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8036572,84.9711128,428.5
4301,3597,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8034298,84.9706941,435.1
4302,3599,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8033466,84.9705881,435.6
4303,3601,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8032455,84.9705187,438.4
4304,3603,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8031342,84.9704958,440.4
4305,3605,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8030256,84.9705031,442.5
4306,3607,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8029036,84.9705479,447.5
4307,3609,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8025952,84.9708244,441.6
4308,3611,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8023491,84.9709655,440.1
4309,3613,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8020463,84.9710646,441.6
4310,3615,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8017548,84.971216,455.3
4311,3617,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8015003,84.9714367,463.1
4312,3619,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8010905,84.9720647,447.6
4313,3621,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8009746,84.9721813,446.8
4314,3623,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8008387,84.9723092,446.1
4315,3625,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8006914,84.9724445,441.1
4316,3627,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8005755,84.9725723,438.5
4317,3629,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8004974,84.972751,436.1
4318,3631,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8004689,84.9728857,434.9
4319,3633,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8005116,84.9730724,433
4320,3635,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.800569,84.9732021,434.9
4321,3637,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007538,84.9736196,437.5
4322,3639,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007903,84.9737969,435.4
4323,3641,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.800792,84.9740007,434.2
4324,3643,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007564,84.9742241,434.3
4325,3645,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8004875,84.9748921,437.4
4326,3647,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8003689,84.9752462,441.2
4327,3651,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8002384,84.9758631,433.7
4328,3653,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8001996,84.9761525,430.9
4329,3655,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8002242,84.9764559,428.8
4330,3649,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8002755,84.9755544,428.4
4331,3659,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8003808,84.9772364,426.6
4332,3661,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8005563,84.9778479,427
4333,3663,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8008582,84.9789478,415.3
4334,3665,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8009251,84.9792045,413.8
4335,3669,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.800936,84.9798007,416.9
4336,3671,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8008448,84.9802266,420.9
4337,3673,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007749,84.9805534,422
4338,3675,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007462,84.9807957,421.4
4339,3677,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007621,84.9810024,419.9
4340,3679,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8007956,84.9816534,418.9
4341,3681,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8008925,84.9828926,412.8
4342,3683,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.8008873,84.9832818,415.9
4343,3685,Prithvi Rajmarg,140332502,H04,B,0,F,F,27.800874,84.9836401,417.1
4344,9252,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8008689,84.9838202,416.8
4345,9253,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8008133,84.9850128,412.3
4346,9255,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8007851,84.9857823,418.1
4347,9257,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8007161,84.9864687,418.3
4348,9259,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8004526,84.9882428,417.6
4349,9261,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8004045,84.9884614,419.4
4350,9263,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8003668,84.9888262,420.4
4351,9265,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8003295,84.989137,419.3
4352,9267,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8003238,84.9896444,421.3
4353,9269,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8003281,84.9898485,422.7
4354,9271,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8003428,84.9902397,427.6
4355,9273,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.800432,84.9906393,425.3
4356,9275,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8004078,84.9934039,421.9
4357,9277,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8003405,84.9939363,419.8
4358,9279,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8002838,84.9941618,420
4359,9281,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8002007,84.9942659,422
4360,9283,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.8000655,84.9943582,424.5
4361,9285,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.7998463,84.9943849,429.8
4362,9287,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.7990711,84.9943274,433
4363,9289,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.7986535,84.9942791,432.8
4364,9291,Prithvi Rajmarg,342372008,H04,B,0,F,F,27.7982355,84.9942884,434.5
4365,2626,Gardo Khola,140332468,H04,B,0,T,F,27.7975777,84.9943362,436.1
4366,2627,Gardo Khola,140332468,H04,B,0,T,F,27.7972978,84.9943641,440.1
4367,4893,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7965369,84.9944386,437.8
4368,4895,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.796315,84.9945041,436.6
4369,4897,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7961617,84.9946226,436.1
4370,4899,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7960649,84.9947546,434.8
4371,4901,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7960156,84.9949338,433.6
4372,4903,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7960115,84.9951588,434.7
4373,4905,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7959723,84.9955881,436.9
4374,4907,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7959658,84.996118,443.6
4375,4909,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7961038,84.9970682,432.3
4376,4911,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.796114,84.9973786,431.5
4377,4913,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7961135,84.9975277,431.1
4378,4915,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.796073,84.9976946,430.5
4379,4917,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7960011,84.9978249,429.4
4380,4919,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7958967,84.9979255,428.2
4381,4921,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7956868,84.9981414,427.5
4382,4923,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7954888,84.9983369,427.8
4383,4925,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7953547,84.9986052,427.1
4384,4927,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7953142,84.9988216,426.5
4385,4929,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7952895,84.9990536,427.3
4386,4931,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7953021,84.9992655,428.9
4387,4933,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7954091,84.9995522,430.7
4388,4935,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7955549,84.9998203,431
4389,4937,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7958501,85.0002497,431.1
4390,4939,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7960231,85.0004835,433.4
4391,4941,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7961742,85.0005817,435.5
4392,4943,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7962838,85.0006304,438.4
4393,4945,Prithvi Rajmarg,188865974,H04,B,60,F,F,27.7964001,85.0006409,440
