fid,LENGTH,FEATURES,y,x,mgrs
"51",785.0264,Highway,"27.80179101","84.97162808",45RUL0017776896
"51",785.0264,Highway,"27.80168899","84.97169821",45RUL0018476884
"51",785.0264,Highway,"27.80160044","84.97177861",45RUL0019276874
"51",785.0264,Highway,"27.80122491","84.97224589",45RUL0023776832
"51",785.0264,Highway,"27.80087933","84.97262337",45RUL0027476793
"51",785.0264,Highway,"27.80082011","84.97270403",45RUL0028276786
"51",785.0264,Highway,"27.80078567","84.97278934",45RUL0029076782
"51",785.0264,Highway,"27.80077601","84.97287932",45RUL0029976781
"51",785.0264,Highway,"27.80077995","84.97296054",45RUL0030776782
"51",785.0264,Highway,"27.80079043","84.97307480",45RUL0031876782
"51",785.0264,Highway,"27.80081689","84.97316066",45RUL0032776785
"51",785.0264,Highway,"27.80100290","84.97365705",45RUL0037676805
"51",785.0264,Highway,"27.80101806","84.97374725",45RUL0038576807
"51",785.0264,Highway,"27.80103106","84.97382347",45RUL0039276808
"51",785.0264,Highway,"27.80103106","84.97382347",45RUL0039276808
"51",785.0264,Highway,"27.80103052","84.97389958",45RUL0040076808
"51",785.0264,Highway,"27.80102985","84.97399471",45RUL0040976808
"51",785.0264,Highway,"27.80101335","84.97409478",45RUL0041976806
"51",785.0264,Highway,"27.80096928","84.97426564",45RUL0043676800
"51",785.0264,Highway,"27.80087508","84.97450708",45RUL0045976790
"51",785.0264,Highway,"27.80058560","84.97524658",45RUL0053276756
"51",785.0264,Highway,"27.80050725","84.97547929",45RUL0055576747
"51",785.0264,Highway,"27.80049059","84.97560282",45RUL0056776745
"51",785.0264,Highway,"27.80048069","84.97572641",45RUL0057976744
"51",785.0264,Highway,"27.80051131","84.97618335",45RUL0062476747
"51",785.0264,Highway,"27.80057923","84.97678777",45RUL0068476753
"52",102.2785,Highway,"27.80140152","84.87283409",45RTL9044277017
"52",102.2785,Highway,"27.80099908","84.87297042",45RTL9045476972
"52",102.2785,Highway,"27.80091329","84.87297925",45RTL9045576963
"52",102.2785,Highway,"27.80084571","84.87296412",45RTL9045376955
"52",102.2785,Highway,"27.80079174","84.87293514",45RTL9045076950
"52",102.2785,Highway,"27.80074470","84.87288276",45RTL9044576944
"52",102.2785,Highway,"27.80068224","84.87276936",45RTL9043476938
"52",102.2785,Highway,"27.80063325","84.87266749",45RTL9042476932
"53",494.8909,Highway,"27.80095490","84.91500624",45RTL9459676897
"53",494.8909,Highway,"27.80083664","84.91514923",45RTL9461076883
"53",494.8909,Highway,"27.80078425","84.91522490",45RTL9461876877
"53",494.8909,Highway,"27.80073859","84.91530570",45RTL9462676872
"53",494.8909,Highway,"27.80067219","84.91545230",45RTL9464076864
"53",494.8909,Highway,"27.80035040","84.91634899",45RTL9472876827
"53",494.8909,Highway,"27.80028168","84.91650507",45RTL9474376819
"53",494.8909,Highway,"27.80021302","84.91665228",45RTL9475776812
"53",494.8909,Highway,"27.80002577","84.91699257",45RTL9479076790
"53",494.8909,Highway,"27.79994811","84.91713527",45RTL9480476781
"53",494.8909,Highway,"27.79987488","84.91729131",45RTL9482076773
"53",494.8909,Highway,"27.79983133","84.91739560",45RTL9483076768
"53",494.8909,Highway,"27.79977567","84.91762347",45RTL9485276761
"53",494.8909,Highway,"27.79974094","84.91775637",45RTL9486576757
"53",494.8909,Highway,"27.79967918","84.91788460",45RTL9487876750
"53",494.8909,Highway,"27.79959476","84.91802660",45RTL9489176741
"53",494.8909,Highway,"27.79948766","84.91818744",45RTL9490776729
"53",494.8909,Highway,"27.79924438","84.91847081",45RTL9493576701
"53",494.8909,Highway,"27.79889017","84.91881033",45RTL9496776661
"53",494.8909,Highway,"27.79858773","84.91916931",45RTL9500276627
"54",1694.317,Highway,"27.79858773","84.91916931",45RTL9500276627
"54",1694.317,Highway,"27.79846430","84.91941056",45RTL9502676613
"54",1694.317,Highway,"27.79834134","84.91958077",45RTL9504276599
"54",1694.317,Highway,"27.79796175","84.92000569",45RTL9508376556
"54",1694.317,Highway,"27.79773466","84.92022767",45RTL9510576531
"54",1694.317,Highway,"27.79765943","84.92034564",45RTL9511676522
"54",1694.317,Highway,"27.79760681","84.92045492",45RTL9512776516
"54",1694.317,Highway,"27.79755626","84.92059213",45RTL9514076511
"54",1694.317,Highway,"27.79747760","84.92088639",45RTL9516976501
"54",1694.317,Highway,"27.79726758","84.92193112",45RTL9527276476
"54",1694.317,Highway,"27.79715701","84.92261073",45RTL9533976463
"54",1694.317,Highway,"27.79707548","84.92333308",45RTL9541076453
"54",1694.317,Highway,"27.79705705","84.92372742",45RTL9544876450
"54",1694.317,Highway,"27.79708529","84.92456486",45RTL9553176452
"54",1694.317,Highway,"27.79711556","84.92509789",45RTL9558476454
"54",1694.317,Highway,"27.79713878","84.92533592",45RTL9560776456
"54",1694.317,Highway,"27.79717573","84.92554554",45RTL9562876460
"54",1694.317,Highway,"27.79736721","84.92659874",45RTL9573276480
"54",1694.317,Highway,"27.79751471","84.92714227",45RTL9578676495
"54",1694.317,Highway,"27.79764491","84.92757593",45RTL9582976509
"54",1694.317,Highway,"27.79780656","84.92802952",45RTL9587476526
"54",1694.317,Highway,"27.79795531","84.92838723",45RTL9590976542
"54",1694.317,Highway,"27.79803556","84.92853062",45RTL9592476550
"54",1694.317,Highway,"27.79810708","84.92863144",45RTL9593476558
"54",1694.317,Highway,"27.79818530","84.92874119",45RTL9594576567
"54",1694.317,Highway,"27.79829508","84.92885629",45RTL9595676579
"54",1694.317,Highway,"27.79843417","84.92897164",45RTL9596876594
"54",1694.317,Highway,"27.79867882","84.92915956",45RTL9598776621
"54",1694.317,Highway,"27.79882936","84.92925090",45RTL9599676637
"54",1694.317,Highway,"27.79900700","84.92933804",45RTL9600576657
"54",1694.317,Highway,"27.79936013","84.92949834",45RTL9602176696
"54",1694.317,Highway,"27.79949507","84.92956101",45RTL9602876710
"54",1694.317,Highway,"27.79962775","84.92962429",45RTL9603476725
"54",1694.317,Highway,"27.79969736","84.92967245",45RTL9603976733
"54",1694.317,Highway,"27.79979163","84.92974429",45RTL9604776743
"54",1694.317,Highway,"27.79985429","84.92982094",45RTL9605476750
"54",1694.317,Highway,"27.80005549","84.93009411",45RTL9608176772
"54",1694.317,Highway,"27.80019421","84.93026655",45RTL9609976787
"54",1694.317,Highway,"27.80033289","84.93044342",45RTL9611676802
"54",1694.317,Highway,"27.80049142","84.93068769",45RTL9614176819
"54",1694.317,Highway,"27.80066759","84.93099364",45RTL9617176838
"54",1694.317,Highway,"27.80081204","84.93131834",45RTL9620476854
"54",1694.317,Highway,"27.80099605","84.93180005",45RTL9625176873
"54",1694.317,Highway,"27.80109158","84.93201969",45RTL9627376883
"54",1694.317,Highway,"27.80120083","84.93221090",45RTL9629276895
"54",1694.317,Highway,"27.80135511","84.93241709",45RTL9631376912
"54",1694.317,Highway,"27.80147571","84.93259888",45RTL9633176925
"54",1694.317,Highway,"27.80162709","84.93289955",45RTL9636176941
"54",1694.317,Highway,"27.80173577","84.93317638",45RTL9638876953
"54",1694.317,Highway,"27.80199756","84.93383065",45RTL9645376981
"55",1212.388,Highway,"27.80054249","84.98892713",45RUL0188076729
"55",1212.388,Highway,"27.80051701","84.98964995",45RUL0195176725
"55",1212.388,Highway,"27.80051740","84.99085378",45RUL0207076723
"55",1212.388,Highway,"27.80054263","84.99362253",45RUL0234276722
"55",1212.388,Highway,"27.80054263","84.99362253",45RUL0234276722
"55",1212.388,Highway,"27.80053467","84.99378864",45RUL0235976721
"55",1212.388,Highway,"27.80052024","84.99391219",45RUL0237176719
"55",1212.388,Highway,"27.80050602","84.99400719",45RUL0238076717
"55",1212.388,Highway,"27.80046706","84.99409246",45RUL0238976713
"55",1212.388,Highway,"27.80041237","84.99416808",45RUL0239676706
"55",1212.388,Highway,"27.80033980","84.99422006",45RUL0240176698
"55",1212.388,Highway,"27.80027643","84.99424802",45RUL0240476691
"55",1212.388,Highway,"27.80019286","84.99426122",45RUL0240576682
"55",1212.388,Highway,"27.80004842","84.99426942",45RUL0240576666
"55",1212.388,Highway,"27.79904257","84.99422221",45RUL0239976555
"55",1212.388,Highway,"27.79872235","84.99420407",45RUL0239676519
"55",1212.388,Highway,"27.79862312","84.99419873",45RUL0239676508
"55",1212.388,Highway,"27.79796238","84.99416037",45RUL0239176435
"55",1212.388,Highway,"27.79787430","84.99417352",45RUL0239276425
"55",1212.388,Highway,"27.79781554","84.99418757",45RUL0239376419
"55",1212.388,Highway,"27.79775658","84.99422953",45RUL0239776412
"55",1212.388,Highway,"27.79771320","84.99430080",45RUL0240476407
"55",1212.388,Highway,"27.79746902","84.99468864",45RUL0244276379
"55",1212.388,Highway,"27.79742130","84.99473577",45RUL0244676374
"55",1212.388,Highway,"27.79735797","84.99475866",45RUL0244976367
"55",1212.388,Highway,"27.79690644","84.99480339",45RUL0245276317
"55",1212.388,Highway,"27.79669422","84.99482429",45RUL0245476293
"55",1212.388,Highway,"27.79659247","84.99485634",45RUL0245776282
"55",1212.388,Highway,"27.79648155","84.99490797",45RUL0246276270
"55",1212.388,Highway,"27.79640444","84.99496435",45RUL0246776261
"55",1212.388,Highway,"27.79635895","84.99501594",45RUL0247276256
"55",1212.388,Highway,"27.79632015","84.99507774",45RUL0247876252
"55",1212.388,Highway,"27.79629462","84.99517709",45RUL0248876249
"55",1212.388,Highway,"27.79628030","84.99528668",45RUL0249976247
"55",1212.388,Highway,"27.79627479","84.99542426",45RUL0251276246
"55",1212.388,Highway,"27.79633223","84.99621947",45RUL0259176251
"55",1212.388,Highway,"27.79636018","84.99641000",45RUL0260976254
"55",1212.388,Highway,"27.79641039","84.99664322",45RUL0263376259
"55",1212.388,Highway,"27.79642983","84.99676263",45RUL0264476261
"55",1212.388,Highway,"27.79645224","84.99709581",45RUL0267776263
"56",65.70258,Highway,"27.79645224","84.99709581",45RUL0267776263
"56",65.70258,Highway,"27.79612562","84.99765222",45RUL0273176226
"57",1092.281,Highway,"27.81391412","84.95165918",45RTL9823278272
"57",1092.281,Highway,"27.81386494","84.95192009",45RTL9825878266
"57",1092.281,Highway,"27.81385732","84.95204372",45RTL9827078265
"57",1092.281,Highway,"27.81385218","84.95213439",45RTL9827978264
"57",1092.281,Highway,"27.81385849","84.95220105",45RTL9828578265
"57",1092.281,Highway,"27.81387154","84.95227221",45RTL9829278266
"57",1092.281,Highway,"27.81391381","84.95235821",45RTL9830178271
"57",1092.281,Highway,"27.81399194","84.95247815",45RTL9831378279
"57",1092.281,Highway,"27.81417281","84.95274996",45RTL9834078299
"57",1092.281,Highway,"27.81439610","84.95308557",45RTL9837478323
"57",1092.281,Highway,"27.81473770","84.95360237",45RTL9842578360
"57",1092.281,Highway,"27.81530645","84.95454934",45RTL9851978421
"57",1092.281,Highway,"27.81586636","84.95546770",45RTL9861178482
"57",1092.281,Highway,"27.81591308","84.95556326",45RTL9862078487
"57",1092.281,Highway,"27.81593056","84.95564461",45RTL9862978489
"57",1092.281,Highway,"27.81594122","84.95573478",45RTL9863778490
"57",1092.281,Highway,"27.81594504","84.95583504",45RTL9864778490
"57",1092.281,Highway,"27.81594504","84.95583504",45RTL9864778490
"57",1092.281,Highway,"27.81593964","84.95596314",45RTL9866078489
"57",1092.281,Highway,"27.81593719","84.95599103",45RTL9866378489
"57",1092.281,Highway,"27.81593450","84.95605380",45RTL9866978488
"57",1092.281,Highway,"27.81591334","84.95617732",45RTL9868178486
"57",1092.281,Highway,"27.81588770","84.95629571",45RTL9869378483
"57",1092.281,Highway,"27.81576122","84.95664223",45RTL9872678468
"57",1092.281,Highway,"27.81544529","84.95730553",45RTL9879178432
"57",1092.281,Highway,"27.81536263","84.95751413",45RTL9881278423
"57",1092.281,Highway,"27.81526816","84.95779876",45RTL9884078412
"57",1092.281,Highway,"27.81492984","84.95876126",45RTL9893478373
"57",1092.281,Highway,"27.81471608","84.95933030",45RTL9898978348
"57",1092.281,Highway,"27.81465875","84.95946300",45RTL9900278341
"57",1092.281,Highway,"27.81457423","84.95961450",45RTL9901778332
"57",1092.281,Highway,"27.81390093","84.96040785",45RTL9909478256
"57",1092.281,Highway,"27.81323558","84.96102935",45RTL9915478181
"58",1116.6,Highway,"27.80325792","84.90582656",45RTL9369677167
"58",1116.6,Highway,"27.80318504","84.90593061",45RTL9370677159
"58",1116.6,Highway,"27.80315519","84.90601155",45RTL9371477155
"58",1116.6,Highway,"27.80313435","84.90609193",45RTL9372277153
"58",1116.6,Highway,"27.80310647","84.90621539",45RTL9373477150
"58",1116.6,Highway,"27.80309441","84.90633453",45RTL9374677148
"58",1116.6,Highway,"27.80308884","84.90649496",45RTL9376277147
"58",1116.6,Highway,"27.80307772","84.90681454",45RTL9379377146
"58",1116.6,Highway,"27.80304500","84.90801813",45RTL9391277140
"58",1116.6,Highway,"27.80304861","84.90815580",45RTL9392577140
"58",1116.6,Highway,"27.80306371","84.90826058",45RTL9393677142
"58",1116.6,Highway,"27.80307893","84.90834761",45RTL9394477143
"58",1116.6,Highway,"27.80308542","84.90838952",45RTL9394877144
"58",1116.6,Highway,"27.80334235","84.90911474",45RTL9402077171
"58",1116.6,Highway,"27.80376490","84.91038365",45RTL9414677216
"58",1116.6,Highway,"27.80398899","84.91095638",45RTL9420377240
"58",1116.6,Highway,"27.80409329","84.91121857",45RTL9422977251
"58",1116.6,Highway,"27.80414869","84.91137126",45RTL9424477257
"58",1116.6,Highway,"27.80418155","84.91151933",45RTL9425977260
"58",1116.6,Highway,"27.80418703","84.91171410",45RTL9427877260
"58",1116.6,Highway,"27.80418703","84.91171410",45RTL9427877260
"58",1116.6,Highway,"27.80418518","84.91199507",45RTL9430677260
"58",1116.6,Highway,"27.80415933","84.91215152",45RTL9432177256
"58",1116.6,Highway,"27.80411994","84.91230850",45RTL9433777252
"58",1116.6,Highway,"27.80404220","84.91246452",45RTL9435277243
"58",1116.6,Highway,"27.80394852","84.91264451",45RTL9436977232
"58",1116.6,Highway,"27.80372317","84.91294708",45RTL9439977207
"58",1116.6,Highway,"27.80336396","84.91336270",45RTL9443977166
"58",1116.6,Highway,"27.80328904","84.91343375",45RTL9444677158
"58",1116.6,Highway,"27.80321660","84.91347120",45RTL9444977150
"58",1116.6,Highway,"27.80285421","84.91368700",45RTL9447077109
"58",1116.6,Highway,"27.80193747","84.91414552",45RTL9451377007
"58",1116.6,Highway,"27.80183998","84.91421764",45RTL9452076996
"58",1116.6,Highway,"27.80168808","84.91432991",45RTL9453176979
"58",1116.6,Highway,"27.80164501","84.91436189",45RTL9453476974
"58",1116.6,Highway,"27.80147938","84.91450322",45RTL9454876955
"58",1116.6,Highway,"27.80122311","84.91470531",45RTL9456776927
"58",1116.6,Highway,"27.80095490","84.91500624",45RTL9459676897
"59",291.7862,Highway,"27.87219931","84.62270086",45RTL6594485316
"59",291.7862,Highway,"27.87188630","84.62456574",45RTL6612785277
"59",291.7862,Highway,"27.87180984","84.62500959",45RTL6617185268
"59",291.7862,Highway,"27.87175226","84.62526949",45RTL6619685261
"59",291.7862,Highway,"27.87166052","84.62559901",45RTL6622885250
"60",94.13463,Highway,"27.87132938","84.62647934",45RTL6631485212
"60",94.13463,Highway,"27.87166052","84.62559901",45RTL6622885250
"61",446.8756,Highway,"27.86874953","84.62969505",45RTL6662684920
"61",446.8756,Highway,"27.86887963","84.62936577",45RTL6659384935
"61",446.8756,Highway,"27.86897734","84.62921401",45RTL6657984946
"61",446.8756,Highway,"27.86907944","84.62908766",45RTL6656784958
"61",446.8756,Highway,"27.86918140","84.62899305",45RTL6655784969
"61",446.8756,Highway,"27.86935546","84.62891789",45RTL6655084989
"61",446.8756,Highway,"27.86984809","84.62874302",45RTL6653485044
"61",446.8756,Highway,"27.86999505","84.62867405",45RTL6652885060
"61",446.8756,Highway,"27.87012408","84.62857959",45RTL6651985075
"61",446.8756,Highway,"27.87025543","84.62847245",45RTL6650885089
"61",446.8756,Highway,"27.87035067","84.62836510",45RTL6649885100
"61",446.8756,Highway,"27.87047100","84.62820078",45RTL6648285114
"61",446.8756,Highway,"27.87060046","84.62801111",45RTL6646485128
"61",446.8756,Highway,"27.87076645","84.62772646",45RTL6643685147
"61",446.8756,Highway,"27.87116496","84.62691634",45RTL6635785193
"61",446.8756,Highway,"27.87132938","84.62647934",45RTL6631485212
"62",58.69678,Highway,"27.86851021","84.63022680",45RTL6667784893
"62",58.69678,Highway,"27.86874953","84.62969505",45RTL6662684920
"63",89.44272,Bridge Road,"27.86814552","84.63103709",45RTL6675784851
"63",89.44272,Bridge Road,"27.86851021","84.63022680",45RTL6667784893
"64",47.71093,Highway,"27.86780581","84.63132072",45RTL6678484812
"64",47.71093,Highway,"27.86803659","84.63117609",45RTL6677084838
"64",47.71093,Highway,"27.86811139","84.63110036",45RTL6676384847
"64",47.71093,Highway,"27.86814552","84.63103709",45RTL6675784851
"65",736.95,Highway,"27.86154782","84.63318204",45RTL6695484115
"65",736.95,Highway,"27.86172915","84.63299905",45RTL6693684136
"65",736.95,Highway,"27.86215920","84.63269692",45RTL6690784184
"65",736.95,Highway,"27.86252145","84.63241978",45RTL6688184225
"65",736.95,Highway,"27.86272525","84.63225595",45RTL6686584248
"65",736.95,Highway,"27.86284289","84.63218682",45RTL6685884261
"65",736.95,Highway,"27.86301918","84.63211803",45RTL6685284280
"65",736.95,Highway,"27.86378026","84.63195109",45RTL6683784365
"65",736.95,Highway,"27.86405122","84.63190189",45RTL6683384395
"65",736.95,Highway,"27.86424304","84.63189031",45RTL6683284416
"65",736.95,Highway,"27.86447984","84.63191072",45RTL6683584443
"65",736.95,Highway,"27.86486982","84.63198280",45RTL6684384486
"65",736.95,Highway,"27.86502097","84.63198368",45RTL6684384502
"65",736.95,Highway,"27.86512932","84.63197161",45RTL6684284515
"65",736.95,Highway,"27.86546181","84.63178949",45RTL6682584552
"65",736.95,Highway,"27.86556345","84.63176469",45RTL6682384563
"65",736.95,Highway,"27.86674858","84.63161924",45RTL6681184695
"65",736.95,Highway,"27.86698572","84.63156349",45RTL6680684721
"65",736.95,Highway,"27.86727930","84.63150173",45RTL6680084754
"65",736.95,Highway,"27.86780581","84.63132072",45RTL6678484812
"66",577.5242,Highway,"27.85937155","84.63788661",45RTL6741283865
"66",577.5242,Highway,"27.85952820","84.63669886",45RTL6729683885
"66",577.5242,Highway,"27.85953611","84.63645140",45RTL6727183886
"66",577.5242,Highway,"27.85954311","84.63591200",45RTL6721883888
"66",577.5242,Highway,"27.85954568","84.63535354",45RTL6716383889
"66",577.5242,Highway,"27.85956929","84.63512521",45RTL6714183892
"66",577.5242,Highway,"27.85961078","84.63493506",45RTL6712283897
"66",577.5242,Highway,"27.85967254","84.63475138",45RTL6710483904
