id,fid,X,Y,Z,name,ref,oneway,maxspeed,bridge,tunnel
349,135,508043.2472,3107548.948,526.3,Prithvi Highway,H04,B,0,F,F
350,135,508040.6199,3107539.173,525.9,Prithvi Highway,H04,B,0,F,F
351,135,508038.9068,3107529.077,525.8,Prithvi Highway,H04,B,0,F,F
352,135,508028.7216,3107445.287,524.4,Prithvi Highway,H04,B,0,F,F
353,135,508022.4155,3107395.408,526.3,Prithvi Highway,H04,B,0,F,F
354,135,508009.4542,3107273.332,524,Prithvi Highway,H04,B,0,F,F
355,135,508006.1366,3107252.022,523.4,Prithvi Highway,H04,B,0,F,F
356,135,508004.9709,3107246.248,523.3,Prithvi Highway,H04,B,0,F,F
357,135,508003.6471,3107241.748,523.5,Prithvi Highway,H04,B,0,F,F
358,135,508002.1072,3107237.237,523.7,Prithvi Highway,H04,B,0,F,F
359,135,507999.7622,3107231.396,523.9,Prithvi Highway,H04,B,0,F,F
360,135,507983.425,3107207.173,525,Prithvi Highway,H04,B,0,F,F
361,133,507967.7638,3107186.242,525.8,Prithvi Highway,H04,B,0,T,F
362,134,507936.6659,3107146.331,527.1,Prithvi Highway,H04,B,0,F,F
363,134,507900.5374,3107104.3,524.4,Prithvi Highway,H04,B,0,F,F
364,134,507861.8624,3107063.686,521.4,Prithvi Highway,H04,B,0,F,F
365,134,507855.0167,3107057.177,520.3,Prithvi Highway,H04,B,0,F,F
366,134,507783.23,3106988.906,519.1,Prithvi Highway,H04,B,0,F,F
367,134,507673.362,3106901.642,522.2,Prithvi Highway,H04,B,0,F,F
368,134,507652.823,3106884.354,521.6,Prithvi Highway,H04,B,0,F,F
369,134,507633.395,3106866.191,519.1,Prithvi Highway,H04,B,0,F,F
370,134,507618.251,3106849.405,518.2,Prithvi Highway,H04,B,0,F,F
371,134,507585.7648,3106810.336,524.7,Prithvi Highway,H04,B,0,F,F
372,134,507562.3099,3106771.682,528.2,Prithvi Highway,H04,B,0,F,F
373,134,507543.9714,3106739.226,524.9,Prithvi Highway,H04,B,0,F,F
374,134,507508.6012,3106674.182,532,Prithvi Highway,H04,B,0,F,F
375,134,507503.9581,3106665.248,533.1,Prithvi Highway,H04,B,0,F,F
376,134,507500.4066,3106655.018,532.2,Prithvi Highway,H04,B,0,F,F
377,134,507499.2201,3106650.552,530.9,Prithvi Highway,H04,B,0,F,F
378,134,507496.7362,3106630.228,527.3,Prithvi Highway,H04,B,0,F,F
379,134,507490.8217,3106594.832,527.5,Prithvi Highway,H04,B,0,F,F
380,134,507483.8504,3106567.812,531.2,Prithvi Highway,H04,B,0,F,F
381,134,507482.8007,3106564.665,531.4,Prithvi Highway,H04,B,0,F,F
382,134,507481.2888,3106562.038,531.5,Prithvi Highway,H04,B,0,F,F
383,134,507429.1451,3106506.923,528.2,Prithvi Highway,H04,B,0,F,F
384,134,507373.3465,3106449.224,524.8,Prithvi Highway,H04,B,0,F,F
385,134,507345.0188,3106421.406,520.8,Prithvi Highway,H04,B,0,F,F
386,134,507317.2018,3106393.997,518.5,Prithvi Highway,H04,B,0,F,F
387,134,507299.3585,3106369.741,518.7,Prithvi Highway,H04,B,0,F,F
388,134,507281.0083,3106338.106,517.6,Prithvi Highway,H04,B,0,F,F
389,134,507265.7861,3106301.895,517.3,Prithvi Highway,H04,B,0,F,F
390,134,507259.5701,3106276.339,516.1,Prithvi Highway,H04,B,0,F,F
391,134,507255.937,3106253.798,515.1,Prithvi Highway,H04,B,0,F,F
392,134,507255.108,3106226.24,513.5,Prithvi Highway,H04,B,0,F,F
393,134,507258.0122,3106201.398,515.5,Prithvi Highway,H04,B,0,F,F
394,134,507269.6404,3106149.048,518.1,Prithvi Highway,H04,B,0,F,F
395,134,507297.8466,3106034.854,512.7,Prithvi Highway,H04,B,0,F,F
396,134,507330.35,3105901.26,509.8,Prithvi Highway,H04,B,0,F,F
397,134,507337.841,3105865.583,511.6,Prithvi Highway,H04,B,0,F,F
398,134,507338.2069,3105861.739,511.6,Prithvi Highway,H04,B,0,F,F
399,134,507337.9733,3105857.971,511.5,Prithvi Highway,H04,B,0,F,F
400,134,507335.8696,3105841.98,511.1,Prithvi Highway,H04,B,0,F,F
401,134,507332.9758,3105832.537,510.5,Prithvi Highway,H04,B,0,F,F
402,134,507327.8125,3105821.476,510.8,Prithvi Highway,H04,B,0,F,F
403,134,507311.1197,3105794.761,511.5,Prithvi Highway,H04,B,0,F,F
404,134,507295.5826,3105774.817,514,Prithvi Highway,H04,B,0,F,F
405,134,507271.82,3105752.929,514.1,Prithvi Highway,H04,B,0,F,F
406,134,507213.6248,3105718.644,509.8,Prithvi Highway,H04,B,0,F,F
407,134,507171.4489,3105703.417,508,Prithvi Highway,H04,B,0,F,F
408,134,507129.5491,3105686.405,508,Prithvi Highway,H04,B,0,F,F
409,134,507091.0739,3105661.928,511.2,Prithvi Highway,H04,B,0,F,F
410,134,507073.6745,3105649.197,513.2,Prithvi Highway,H04,B,0,F,F
411,134,507057.5056,3105633.065,515.5,Prithvi Highway,H04,B,0,F,F
412,134,507044.8401,3105609.2,517.4,Prithvi Highway,H04,B,0,F,F
413,134,507040.7598,3105594.372,518.4,Prithvi Highway,H04,B,0,F,F
414,134,507038.497,3105580.841,519.5,Prithvi Highway,H04,B,0,F,F
415,134,507038.0007,3105572.075,520.2,Prithvi Highway,H04,B,0,F,F
416,134,507043.0795,3105456.283,523.3,Prithvi Highway,H04,B,0,F,F
417,134,507057.2873,3105275.484,527.9,Prithvi Highway,H04,B,0,F,F
418,134,507063.4081,3105177.267,528.6,Prithvi Highway,H04,B,0,F,F
419,134,507068.6953,3105144.349,528.2,Prithvi Highway,H04,B,0,F,F
420,134,507071.3364,3105132.294,528.7,Prithvi Highway,H04,B,0,F,F
421,134,507074.3706,3105120.439,529,Prithvi Highway,H04,B,0,F,F
422,134,507085.2593,3105089.774,531,Prithvi Highway,H04,B,0,F,F
423,134,507098.2954,3105051.131,529.8,Prithvi Highway,H04,B,0,F,F
424,134,507120.5954,3104987.418,532.5,Prithvi Highway,H04,B,0,F,F
425,134,507138.2931,3104927.891,537.2,Prithvi Highway,H04,B,0,F,F
426,134,507140.0955,3104921.576,537.1,Prithvi Highway,H04,B,0,F,F
427,134,507140.7962,3104916.745,536.9,Prithvi Highway,H04,B,0,F,F
428,134,507157.902,3104759.395,531.1,Prithvi Highway,H04,B,0,F,F
429,134,507173.8516,3104596.671,538.1,Prithvi Highway,H04,B,0,F,F
430,134,507191.6933,3104443.178,536.5,Prithvi Highway,H04,B,0,F,F
431,134,507224.9486,3104306.758,536.9,Prithvi Highway,H04,B,0,F,F
432,134,507254.8773,3104195.125,535.8,Prithvi Highway,H04,B,0,F,F
433,134,507364.5501,3103783.392,532.5,Prithvi Highway,H04,B,0,F,F
434,134,507366.5994,3103775.714,532.3,Prithvi Highway,H04,B,0,F,F
435,134,507420.2758,3103574.551,530.2,Prithvi Highway,H04,B,0,F,F
436,134,507476.0137,3103365.079,525.9,Prithvi Highway,H04,B,0,F,F
437,134,507510.2637,3103235.853,524.1,Prithvi Highway,H04,B,0,F,F
438,134,507546.1709,3103114.716,528.3,Prithvi Highway,H04,B,0,F,F
439,134,507562.7028,3103072.464,526.2,Prithvi Highway,H04,B,0,F,F
440,134,507572.8708,3103051.749,523.7,Prithvi Highway,H04,B,0,F,F
441,134,507582.5068,3103032.862,523.9,Prithvi Highway,H04,B,0,F,F
442,134,507625.5261,3102954.713,522.3,Prithvi Highway,H04,B,0,F,F
443,134,507793.6981,3102653.951,517.3,Prithvi Highway,H04,B,0,F,F
444,134,507878.1758,3102503.173,517,Prithvi Highway,H04,B,0,F,F
445,134,507961.5841,3102352.316,515.5,Prithvi Highway,H04,B,0,F,F
446,134,508097.5658,3102109.048,513.5,Prithvi Highway,H04,B,0,F,F
447,134,508233.0907,3101866.101,511.9,Prithvi Highway,H04,B,0,F,F
448,134,508440.6226,3101492.286,505.3,Prithvi Highway,H04,B,0,F,F
449,134,508447.8962,3101481.244,505.6,Prithvi Highway,H04,B,0,F,F
450,134,508504.7569,3101380.004,503.7,Prithvi Highway,H04,B,0,F,F
451,134,508532.4314,3101328.109,506.5,Prithvi Highway,H04,B,0,F,F
452,134,508569.8495,3101262.747,509.1,Prithvi Highway,H04,B,0,F,F
453,134,508572.6554,3101257.464,509.4,Prithvi Highway,H04,B,0,F,F
454,134,508621.2877,3101171.278,512.8,Prithvi Highway,H04,B,0,F,F
455,134,508632.3739,3101150.166,514.3,Prithvi Highway,H04,B,0,F,F
456,134,508643.992,3101127.647,514.9,Prithvi Highway,H04,B,0,F,F
457,134,508667.4855,3101094.443,517.4,Prithvi Highway,H04,B,0,F,F
458,134,508695.5722,3101059.447,520,Prithvi Highway,H04,B,0,F,F
459,134,508709.5933,3101045.806,520,Prithvi Highway,H04,B,0,F,F
460,134,508721.3301,3101036.506,520.1,Prithvi Highway,H04,B,0,F,F
461,134,508816.722,3100959.041,518.1,Prithvi Highway,H04,B,0,F,F
462,134,508914.3678,3100880.283,514,Prithvi Highway,H04,B,0,F,F
463,134,508993.6663,3100815.928,513.9,Prithvi Highway,H04,B,0,F,F
464,134,509073.2214,3100751.441,513,Prithvi Highway,H04,B,0,F,F
465,134,509107.2336,3100724.063,513.9,Prithvi Highway,H04,B,0,F,F
466,134,509138.8056,3100699.155,513.3,Prithvi Highway,H04,B,0,F,F
467,134,509212.1545,3100639.007,508.8,Prithvi Highway,H04,B,0,F,F
468,134,509253.7326,3100606.627,508.3,Prithvi Highway,H04,B,0,F,F
469,134,509267.4577,3100595.745,508.4,Prithvi Highway,H04,B,0,F,F
470,134,509307.9655,3100561.802,508.9,Prithvi Highway,H04,B,0,F,F
471,134,509327.8897,3100545.351,508.8,Prithvi Highway,H04,B,0,F,F
472,134,509373.4843,3100507.799,511.3,Prithvi Highway,H04,B,0,F,F
473,134,509404.4679,3100482.282,511.5,Prithvi Highway,H04,B,0,F,F
474,134,509414.0505,3100475.441,512.2,Prithvi Highway,H04,B,0,F,F
475,134,509429.2894,3100465.613,513.1,Prithvi Highway,H04,B,0,F,F
476,134,509436.0174,3100462.726,513.4,Prithvi Highway,H04,B,0,F,F
477,134,509445.5781,3100458.866,513.8,Prithvi Highway,H04,B,0,F,F
478,134,509451.9809,3100456.833,513.9,Prithvi Highway,H04,B,0,F,F
479,134,509458.639,3100455.397,513.9,Prithvi Highway,H04,B,0,F,F
480,134,509466.2208,3100454.683,513.9,Prithvi Highway,H04,B,0,F,F
481,134,509474.7953,3100454.623,514,Prithvi Highway,H04,B,0,F,F
482,134,509565.7543,3100462.672,506.1,Prithvi Highway,H04,B,0,F,F
483,134,509705.6171,3100477.763,502.6,Prithvi Highway,H04,B,0,F,F
484,134,509713.001,3100478.555,502.3,Prithvi Highway,H04,B,0,F,F
485,134,509752.8218,3100482.255,499.4,Prithvi Highway,H04,B,0,F,F
486,134,509841.3008,3100492.431,488.2,Prithvi Highway,H04,B,0,F,F
487,134,509845.6559,3100493.554,487.4,Prithvi Highway,H04,B,0,F,F
488,134,509850.1974,3100495.264,486.6,Prithvi Highway,H04,B,0,F,F
489,134,509858.8366,3100500.313,485.8,Prithvi Highway,H04,B,0,F,F
490,134,509871.3562,3100509.775,486.2,Prithvi Highway,H04,B,0,F,F
491,134,509892.1438,3100533.238,487.8,Prithvi Highway,H04,B,0,F,F
492,134,509917.8913,3100563.787,484.4,Prithvi Highway,H04,B,0,F,F
493,134,509927.3439,3100571.994,482.4,Prithvi Highway,H04,B,0,F,F
494,134,509941.5158,3100580.926,479.5,Prithvi Highway,H04,B,0,F,F
495,134,510009.0837,3100597.779,470.9,Prithvi Highway,H04,B,0,F,F
496,134,510079.4969,3100610.092,468.5,Prithvi Highway,H04,B,0,F,F
497,65,510134.0015,3100620.963,475.1,Prithvi Highway,H04,B,0,T,F
498,66,510145.8783,3100622.613,478.4,Prithvi Highway,H04,B,0,F,F
499,66,510152.3878,3100622.364,480,Prithvi Highway,H04,B,0,F,F
500,66,510156.3609,3100621.702,480.9,Prithvi Highway,H04,B,0,F,F
501,66,510162.764,3100619.347,481.7,Prithvi Highway,H04,B,0,F,F
502,66,510168.6384,3100614.432,481.6,Prithvi Highway,H04,B,0,F,F
503,66,510175.2316,3100608.21,481.4,Prithvi Highway,H04,B,0,F,F
504,66,510190.8642,3100586.56,480.5,Prithvi Highway,H04,B,0,F,F
505,66,510233.5946,3100520.1,481.8,Prithvi Highway,H04,B,0,F,F
506,66,510248.4469,3100503.059,482.2,Prithvi Highway,H04,B,0,F,F
507,66,510271.602,3100481.437,483.2,Prithvi Highway,H04,B,0,F,F
508,66,510293.7087,3100467.217,485.4,Prithvi Highway,H04,B,0,F,F
509,66,510327.9409,3100451.445,481.4,Prithvi Highway,H04,B,0,F,F
510,66,510434.3871,3100412.641,475.3,Prithvi Highway,H04,B,0,F,F
511,66,510509.418,3100384.372,482.5,Prithvi Highway,H04,B,0,F,F
512,66,510575.6056,3100360.35,483.3,Prithvi Highway,H04,B,0,F,F
513,66,510580.7497,3100358.715,482.5,Prithvi Highway,H04,B,0,F,F
514,66,510588.9912,3100357.148,481.6,Prithvi Highway,H04,B,0,F,F
515,66,510593.8692,3100356.233,481.1,Prithvi Highway,H04,B,0,F,F
516,66,510598.5494,3100356.702,480.8,Prithvi Highway,H04,B,0,F,F
517,66,510602.6394,3100357.293,480.6,Prithvi Highway,H04,B,0,F,F
518,66,510607.3872,3100359.137,480.7,Prithvi Highway,H04,B,0,F,F
519,66,510611.6036,3100361.434,481.1,Prithvi Highway,H04,B,0,F,F
520,66,510615.3569,3100364.917,482,Prithvi Highway,H04,B,0,F,F
521,66,510629.2562,3100381.583,486.3,Prithvi Highway,H04,B,0,F,F
522,66,510671.5966,3100450.299,490,Prithvi Highway,H04,B,0,F,F
523,66,510689.2924,3100477.041,494.1,Prithvi Highway,H04,B,0,F,F
524,66,510697.5451,3100485.082,494.8,Prithvi Highway,H04,B,0,F,F
525,66,510705.0523,3100490.995,494.7,Prithvi Highway,H04,B,0,F,F
526,66,510711.9119,3100495.389,494.2,Prithvi Highway,H04,B,0,F,F
527,66,510721.2691,3100499.796,492.8,Prithvi Highway,H04,B,0,F,F
528,66,510748.5081,3100509.117,493.3,Prithvi Highway,H04,B,0,F,F
529,66,510878.4869,3100546.175,500.6,Prithvi Highway,H04,B,0,F,F
530,66,510887.9733,3100548.876,500.3,Prithvi Highway,H04,B,0,F,F
531,66,510895.4918,3100553.016,500.5,Prithvi Highway,H04,B,0,F,F
532,66,510902.5386,3100556.823,500.6,Prithvi Highway,H04,B,0,F,F
533,66,510909.1315,3100562.536,501.4,Prithvi Highway,H04,B,0,F,F
534,66,510932.5758,3100592.597,515.7,Prithvi Highway,H04,B,0,F,F
535,66,510937.116,3100595.548,517.6,Prithvi Highway,H04,B,0,F,F
536,66,510942.1289,3100597.658,519,Prithvi Highway,H04,B,0,F,F
537,66,510945.2945,3100598.315,519.4,Prithvi Highway,H04,B,0,F,F
538,66,510949.8472,3100598.252,519.4,Prithvi Highway,H04,B,0,F,F
539,66,510954.9904,3100597.603,519.1,Prithvi Highway,H04,B,0,F,F
540,66,510960.3321,3100594.849,517.5,Prithvi Highway,H04,B,0,F,F
541,66,510968.242,3100590.135,514.8,Prithvi Highway,H04,B,0,F,F
542,66,510981.1133,3100579.188,509.8,Prithvi Highway,H04,B,0,F,F
543,66,510987.8469,3100570.407,507,Prithvi Highway,H04,B,0,F,F
544,66,510993.3304,3100563.198,505.5,Prithvi Highway,H04,B,0,F,F
545,66,511002.2072,3100554.818,504.2,Prithvi Highway,H04,B,0,F,F
546,66,511042.2115,3100528.748,507.2,Prithvi Highway,H04,B,0,F,F
547,66,511067.2203,3100514.011,502.9,Prithvi Highway,H04,B,0,F,F
548,66,511093.6059,3100499.075,499.5,Prithvi Highway,H04,B,0,F,F
549,66,511132.3295,3100476.029,503.4,Prithvi Highway,H04,B,0,F,F
550,66,511154.171,3100462.73,502.1,Prithvi Highway,H04,B,0,F,F
551,66,511178.4623,3100447.871,499.8,Prithvi Highway,H04,B,0,F,F
552,66,511241.9101,3100388.957,494.1,Prithvi Highway,H04,B,0,F,F
553,66,511364.0833,3100275.713,492.5,Prithvi Highway,H04,B,0,F,F
554,66,511395.7729,3100247.043,487.9,Prithvi Highway,H04,B,0,F,F
555,66,511426.7726,3100220.157,486.2,Prithvi Highway,H04,B,0,F,F
556,66,511457.0158,3100192.76,486.1,Prithvi Highway,H04,B,0,F,F
557,66,511476.6705,3100173.897,488.3,Prithvi Highway,H04,B,0,F,F
558,66,511493.9363,3100154.488,492,Prithvi Highway,H04,B,0,F,F
559,66,511510.5342,3100134.303,496.4,Prithvi Highway,H04,B,0,F,F
560,66,511601.1274,3099990.25,494.6,Prithvi Highway,H04,B,0,F,F
561,66,511604.1018,3099985.344,494.1,Prithvi Highway,H04,B,0,F,F
562,66,511671.5972,3099873.292,488.6,Prithvi Highway,H04,B,0,F,F
563,66,511746.8212,3099722.355,484.9,Prithvi Highway,H04,B,0,F,F
564,66,511762.5303,3099696.984,486.3,Prithvi Highway,H04,B,0,F,F
565,66,511777.5026,3099681.064,486.9,Prithvi Highway,H04,B,0,F,F
566,66,511872.5916,3099592.72,487.8,Prithvi Highway,H04,B,0,F,F
567,66,511922.217,3099547.902,484.7,Prithvi Highway,H04,B,0,F,F
568,66,511968.2339,3099503.092,485.1,Prithvi Highway,H04,B,0,F,F
569,66,511973.6404,3099495.208,484.7,Prithvi Highway,H04,B,0,F,F
570,66,511977.9356,3099487.345,484.3,Prithvi Highway,H04,B,0,F,F
571,66,511982.1636,3099477.897,483.8,Prithvi Highway,H04,B,0,F,F
572,66,511985.7721,3099468.382,483.3,Prithvi Highway,H04,B,0,F,F
573,66,511987.057,3099461.768,483,Prithvi Highway,H04,B,0,F,F
574,66,511988.0572,3099454.688,483,Prithvi Highway,H04,B,0,F,F
575,66,511988.1604,3099439.729,482.9,Prithvi Highway,H04,B,0,F,F
576,66,511985.9579,3099379.248,482.8,Prithvi Highway,H04,B,0,F,F
577,66,511981.5506,3099320.826,482.2,Prithvi Highway,H04,B,0,F,F
578,66,511976.8807,3099299.513,484.3,Prithvi Highway,H04,B,0,F,F
579,66,511966.9514,3099276.311,485.8,Prithvi Highway,H04,B,0,F,F
580,66,511945.4873,3099242.516,486.3,Prithvi Highway,H04,B,0,F,F
581,66,511940.1963,3099232.782,487.6,Prithvi Highway,H04,B,0,F,F
582,66,511935.832,3099220.699,489.8,Prithvi Highway,H04,B,0,F,F
583,66,511933.3666,3099207.588,491,Prithvi Highway,H04,B,0,F,F
584,66,511932.0577,3099198.534,491.1,Prithvi Highway,H04,B,0,F,F
585,66,511931.8894,3099189.58,491.4,Prithvi Highway,H04,B,0,F,F
586,66,511934.719,3099172.175,489.3,Prithvi Highway,H04,B,0,F,F
587,66,511937.1062,3099164.632,488.1,Prithvi Highway,H04,B,0,F,F
588,66,511940.0828,3099157.775,486.9,Prithvi Highway,H04,B,0,F,F
589,66,511945.5574,3099150.8,486.4,Prithvi Highway,H04,B,0,F,F
590,66,511951.7002,3099144.313,486.9,Prithvi Highway,H04,B,0,F,F
591,66,511964.644,3099132.147,488.4,Prithvi Highway,H04,B,0,F,F
592,13,511992.8165,3099114.39,493.7,Prithvi Highway,H04,B,0,F,F
593,13,512015.8387,3099103.842,492.5,Prithvi Highway,H04,B,0,F,F
594,13,512024.7418,3099100.626,491.6,Prithvi Highway,H04,B,0,F,F
595,13,512035.8177,3099097.889,490.9,Prithvi Highway,H04,B,0,F,F
596,13,512168.5534,3099093.754,490.5,Prithvi Highway,H04,B,0,F,F
597,13,512176.8063,3099091.657,491.9,Prithvi Highway,H04,B,0,F,F
598,13,512185.3852,3099088.186,493.7,Prithvi Highway,H04,B,0,F,F
599,13,512190.4723,3099085.244,494.4,Prithvi Highway,H04,B,0,F,F
600,13,512194.9606,3099081.403,494.4,Prithvi Highway,H04,B,0,F,F
601,13,512201.7521,3099075.416,493.7,Prithvi Highway,H04,B,0,F,F
602,13,512207.2469,3099068.063,491.4,Prithvi Highway,H04,B,0,F,F
603,13,512216.665,3099051.507,492,Prithvi Highway,H04,B,0,F,F
604,13,512253.941,3098978.422,488.8,Prithvi Highway,H04,B,0,F,F
605,13,512264.9107,3098944.548,484.3,Prithvi Highway,H04,B,0,F,F
606,13,512284.5298,3098886.183,489.5,Prithvi Highway,H04,B,0,F,F
607,13,512288.9351,3098876.868,491.6,Prithvi Highway,H04,B,0,F,F
608,13,512294.5486,3098869.051,491.5,Prithvi Highway,H04,B,0,F,F
609,13,512300.7516,3098861.666,491.1,Prithvi Highway,H04,B,0,F,F
610,13,512307.5246,3098854.814,490.8,Prithvi Highway,H04,B,0,F,F
611,13,512328.1431,3098839.388,492,Prithvi Highway,H04,B,0,F,F
612,13,512350.6087,3098825.77,496.1,Prithvi Highway,H04,B,0,F,F
613,13,512375.9393,3098809.075,502.9,Prithvi Highway,H04,B,0,F,F
614,13,512392.3005,3098792.847,502.2,Prithvi Highway,H04,B,0,F,F
615,13,512416.825,3098766.289,496.6,Prithvi Highway,H04,B,0,F,F
616,13,512448.0652,3098731.461,492.7,Prithvi Highway,H04,B,0,F,F
617,13,512456.4497,3098725.962,492.9,Prithvi Highway,H04,B,0,F,F
618,13,512465.9735,3098722.038,492.7,Prithvi Highway,H04,B,0,F,F
619,13,512474.1956,3098721.581,493.2,Prithvi Highway,H04,B,0,F,F
620,13,512482.6424,3098722.477,493.9,Prithvi Highway,H04,B,0,F,F
621,13,512629.5124,3098758.396,502.4,Prithvi Highway,H04,B,0,F,F
622,13,512661.0428,3098766.718,509.1,Prithvi Highway,H04,B,0,F,F
623,13,512691.6816,3098771.758,510.2,Prithvi Highway,H04,B,0,F,F
624,13,512734.6187,3098771.814,503.8,Prithvi Highway,H04,B,0,F,F
625,13,512756.5209,3098770.884,505.8,Prithvi Highway,H04,B,0,F,F
626,13,512765.2923,3098771.679,506.6,Prithvi Highway,H04,B,0,F,F
627,13,512774.1914,3098772.775,507.6,Prithvi Highway,H04,B,0,F,F
628,13,512815.2128,3098780.153,504.9,Prithvi Highway,H04,B,0,F,F
629,13,512832.4761,3098785.789,500.9,Prithvi Highway,H04,B,0,F,F
630,13,512847.9871,3098793.075,500,Prithvi Highway,H04,B,0,F,F
631,13,512864.6234,3098805.78,500.8,Prithvi Highway,H04,B,0,F,F
632,13,512881.0296,3098822.13,501.1,Prithvi Highway,H04,B,0,F,F
633,13,512903.7889,3098847.618,498.3,Prithvi Highway,H04,B,0,F,F
634,13,512923.0741,3098875.429,493.7,Prithvi Highway,H04,B,0,F,F
635,13,512943.3988,3098915.231,491.2,Prithvi Highway,H04,B,0,F,F
636,13,512954.252,3098937.337,490.7,Prithvi Highway,H04,B,0,F,F
637,13,512960.7577,3098950.974,490.3,Prithvi Highway,H04,B,0,F,F
638,13,512969.9385,3098964.391,489.3,Prithvi Highway,H04,B,0,F,F
639,13,512979.2036,3098972.501,488.8,Prithvi Highway,H04,B,0,F,F
640,13,512990.222,3098977.887,489.1,Prithvi Highway,H04,B,0,F,F
641,13,513010.4873,3098980.767,490.4,Prithvi Highway,H04,B,0,F,F
642,13,513030.8667,3098978.174,491.9,Prithvi Highway,H04,B,0,F,F
643,13,513166.9844,3098949.1,496.1,Prithvi Highway,H04,B,0,F,F
644,13,513318.4675,3098916.898,499.7,Prithvi Highway,H04,B,0,F,F
645,13,513420.769,3098894.394,489.1,Prithvi Highway,H04,B,0,F,F
646,13,513634.382,3098848.945,506.3,Prithvi Highway,H04,B,0,F,F
647,13,513640.5598,3098847.278,506.7,Prithvi Highway,H04,B,0,F,F
648,13,513649.1398,3098843.354,506.8,Prithvi Highway,H04,B,0,F,F
649,13,513654.9461,3098839.748,506.6,Prithvi Highway,H04,B,0,F,F
650,13,513660.0945,3098835.222,505.8,Prithvi Highway,H04,B,0,F,F
651,13,513664.515,3098830.905,504.9,Prithvi Highway,H04,B,0,F,F
652,13,513673.5761,3098818.893,502,Prithvi Highway,H04,B,0,F,F
653,13,513686.1552,3098800.513,499.4,Prithvi Highway,H04,B,0,F,F
654,13,513690.6366,3098794.534,498.5,Prithvi Highway,H04,B,0,F,F
655,13,513696.6925,3098787.682,497.3,Prithvi Highway,H04,B,0,F,F
656,13,513699.9803,3098784.893,497,Prithvi Highway,H04,B,0,F,F
657,13,513703.7396,3098782.615,496.9,Prithvi Highway,H04,B,0,F,F
658,13,513712.7128,3098778.869,496.6,Prithvi Highway,H04,B,0,F,F
659,13,513720.898,3098776.252,495.8,Prithvi Highway,H04,B,0,F,F
660,13,513730.4169,3098776.938,495,Prithvi Highway,H04,B,0,F,F
661,13,513736.2771,3098777.953,494.4,Prithvi Highway,H04,B,0,F,F
662,13,513773.2471,3098784.522,496.4,Prithvi Highway,H04,B,0,F,F
663,13,513803.3659,3098788.046,501.7,Prithvi Highway,H04,B,0,F,F
664,13,513821.1207,3098784.764,502.9,Prithvi Highway,H04,B,0,F,F
665,13,513833.2618,3098780.058,503.4,Prithvi Highway,H04,B,0,F,F
666,13,513856.2801,3098766.344,502.6,Prithvi Highway,H04,B,0,F,F
667,13,513890.1137,3098746.237,498.9,Prithvi Highway,H04,B,0,F,F
668,13,513901.6269,3098740.256,498.1,Prithvi Highway,H04,B,0,F,F
669,13,513911.2394,3098736.521,497.6,Prithvi Highway,H04,B,0,F,F
670,13,513915.0173,3098735.218,497.4,Prithvi Highway,H04,B,0,F,F
671,13,513919.5025,3098734.569,497.4,Prithvi Highway,H04,B,0,F,F
672,13,513931.7066,3098735.038,498,Prithvi Highway,H04,B,0,F,F
673,13,513941.1958,3098735.891,498.3,Prithvi Highway,H04,B,0,F,F
674,13,513990.5163,3098743.848,497.7,Prithvi Highway,H04,B,0,F,F
675,13,514013.2978,3098748.14,496.8,Prithvi Highway,H04,B,0,F,F
676,13,514073.0593,3098758.813,494.5,Prithvi Highway,H04,B,0,F,F
677,13,514131.0239,3098766.925,500.9,Prithvi Highway,H04,B,0,F,F
678,13,514140.1206,3098767.024,501.5,Prithvi Highway,H04,B,0,F,F
679,13,514149.2872,3098766.248,501.8,Prithvi Highway,H04,B,0,F,F
680,13,514160.6288,3098764.1,501.3,Prithvi Highway,H04,B,0,F,F
681,13,514176.2711,3098759.299,500.1,Prithvi Highway,H04,B,0,F,F
682,13,514228.3745,3098741.996,498.2,Prithvi Highway,H04,B,0,F,F
683,13,514234.7598,3098739.621,497.3,Prithvi Highway,H04,B,0,F,F
684,68,514258.5299,3098731.017,494.8,Prithvi Highway,H04,B,0,T,F
685,67,514341.3534,3098699.589,498.9,Prithvi Highway,H04,B,0,F,F
686,67,514346.2343,3098697.046,499.6,Prithvi Highway,H04,B,0,F,F
687,67,514350.4468,3098694.214,500.1,Prithvi Highway,H04,B,0,F,F
688,67,514356.7182,3098688.393,500.5,Prithvi Highway,H04,B,0,F,F
689,67,514361.2395,3098682.238,500.7,Prithvi Highway,H04,B,0,F,F
690,67,514363.2797,3098678.45,500.8,Prithvi Highway,H04,B,0,F,F
691,67,514365.3202,3098674.464,500.8,Prithvi Highway,H04,B,0,F,F
692,67,514367.285,3098667.906,500.7,Prithvi Highway,H04,B,0,F,F
693,67,514368.0212,3098660.693,500.3,Prithvi Highway,H04,B,0,F,F
694,67,514364.9405,3098587.778,499.1,Prithvi Highway,H04,B,0,F,F
695,67,514363.0437,3098544.982,502.2,Prithvi Highway,H04,B,0,F,F
