fid,X,Y,Z,bridge,osm_id,code,fclass,name,ref,oneway,maxspeed,tunnel,len,Length,vertex_index,vertex_part,vertex_part_index,distance,angle,
1008,603213.6691,3071868.2,557.904,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,94,0,94,3933.526341,24.16419745,FALSE
1008,603228.4626,3071903.468,555.82,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,95,0,95,3971.770821,19.56635546,FALSE
1008,603238.5804,3071937.897,554.728,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,96,0,96,4007.656511,15.04546251,FALSE
1008,603246.4588,3071970.18,553.364,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,97,0,97,4040.886963,12.52658387,FALSE
1008,603253.1925,3072003.761,550.913,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,98,0,98,4075.136424,9.795751763,FALSE
1008,603257.6811,3072034.708,549.427,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,99,0,99,4106.406769,5.788808793,FALSE
1008,603258.7819,3072053.657,549.195,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,100,0,100,4125.387616,4.536435677,FALSE
1008,603260.1273,3072067.022,549.085,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,101,0,101,4138.820694,5.908905848,FALSE
1008,603269.1279,3072151.667,540.463,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,102,0,102,4223.942959,5.528457074,FALSE
1008,603272.7301,3072192.946,540.112,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,103,0,103,4265.378553,2.886026154,FALSE
1008,603273.0099,3072213.373,539.365,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,104,0,104,4285.807418,355.3791054,FALSE
1008,603269.4785,3072233.347,539.763,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,105,0,105,4306.090624,344.0851738,FALSE
1008,603263.536,3072248.202,541.305,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,106,0,106,4322.090237,330.9796265,FALSE
1008,603254.3502,3072260.735,542.805,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,107,0,107,4337.629466,318.3377866,FALSE
1008,603243.4001,3072270.915,543.916,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,108,0,108,4352.58072,304.9827724,FALSE
1008,603230.806,3072277.347,544.356,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,109,0,109,4366.721957,296.0733809,FALSE
1008,603105.4361,3072336.06,538.481,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,110,0,110,4505.158957,295.9828361,FALSE
1008,603068.2002,3072354.927,538.148,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,111,0,111,4546.902097,296.7652711,FALSE
1008,603025.4812,3072376.374,537.835,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,112,0,112,4594.702757,295.7960273,FALSE
1008,602964.0015,3072404.955,543.417,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,113,0,113,4662.501079,294.8218103,FALSE
1008,602941.6552,3072415.238,544.153,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,114,0,114,4687.099935,291.1538455,FALSE
1008,602885.126,3072433.167,533.491,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,115,0,115,4746.4041,285.329362,FALSE
1008,602836.3223,3072444.49,534.968,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,116,0,116,4796.504022,283.5274554,FALSE
1008,602767.29,3072461.692,533.592,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,117,0,117,4867.647521,283.7472159,FALSE
1008,602747.5836,3072466.424,533.122,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,118,0,118,4887.914051,283.7085528,FALSE
1008,602655.239,3072489.304,533.377,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,119,0,119,4983.050769,283.1720796,FALSE
1008,602573.3455,3072507.352,535.779,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,120,0,120,5066.909479,284.2098416,FALSE
1008,602545.736,3072515.264,539.244,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,121,0,121,5095.630379,284.1598083,FALSE
1008,602512.0983,3072522.616,546.967,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,122,0,122,5130.062104,288.5669898,FALSE
1008,602495.5911,3072530.245,550.201,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,123,0,123,5148.247089,301.8171179,FALSE
1008,602484.1176,3072539.48,550.613,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,124,0,124,5162.975158,315.025505,FALSE
1008,602468.8452,3072558.49,545.313,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,125,0,125,5187.360196,323.1272302,FALSE
1008,602455.4845,3072577.594,541.64,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,126,0,126,5210.672541,334.8943848,FALSE
1008,602450.1032,3072597.341,537.235,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,127,0,127,5231.140082,353.0741777,FALSE
1008,602450.3593,3072607.882,534.445,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,128,0,128,5241.684541,4.81068477,FALSE
1008,602453.0233,3072626.301,530.03,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,129,0,129,5260.295139,7.247841362,FALSE
1008,602454.4422,3072639.224,527.886,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,130,0,130,5273.295559,8.66331157,FALSE
1008,602456.6251,3072650.391,525.497,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,131,0,131,5284.674042,359.006799,FALSE
1008,602454.2722,3072660.545,522.936,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,132,0,132,5295.096728,339.9554173,FALSE
1008,602450.3631,3072668.203,520.937,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,133,0,133,5303.694825,327.6388464,FALSE
1008,602443.5261,3072677.055,518.822,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,134,0,134,5314.880109,313.6180547,FALSE
1008,602432.0433,3072685.071,519.144,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,135,0,135,5328.883672,299.8513936,FALSE
1008,602387.2631,3072705.749,521.701,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,136,0,136,5378.20785,294.2080995,FALSE
1008,602369.2953,3072713.61,523.184,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,137,0,137,5397.819952,294.4636852,FALSE
1008,602349.2538,3072723.083,525.223,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,138,0,138,5419.987352,294.7279926,FALSE
1008,602311.2272,3072740.14,531.303,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,139,0,139,5461.663992,294.4559161,FALSE
1008,602274.2161,3072757.205,531.095,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,140,0,140,5502.419935,296.2236289,FALSE
1008,602238.2445,3072776.085,535.931,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,141,0,141,5543.045365,299.6881898,FALSE
1008,602214.3835,3072790.812,542.674,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,142,0,142,5571.085131,305.7970605,FALSE
1008,602190.4584,3072810.825,547.431,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,143,0,143,5602.276738,314.7826345,FALSE
1008,602160.2116,3072846.432,537.429,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,144,0,144,5648.996808,321.4535289,FALSE
1008,602147.4004,3072863.591,533.601,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,145,0,145,5670.410252,326.9955781,FALSE
1008,602137.9631,3072880.434,534.326,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,146,0,146,5689.7171,331.1318941,FALSE
1008,602129.0718,3072896.827,536.001,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,147,0,147,5708.36646,333.5407451,FALSE
1008,602091.1888,3072980.168,556.67,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,148,0,148,5799.913486,340.2949273,FALSE
1008,602081.4083,3073016.757,551.573,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,149,0,149,5837.786961,343.7606278,FALSE
1008,602070.8963,3073050.07,557.319,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,150,0,150,5872.719546,348.8357365,FALSE
1008,602067.8632,3073086.073,575.781,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,151,0,151,5908.849856,8.639991938,FALSE
1008,602075.0773,3073103.843,566.854,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,152,0,152,5928.028379,19.56931247,FALSE
1008,602080.7858,3073122.465,557.369,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,153,0,153,5947.505495,24.77581184,FALSE
1008,602086.3313,3073131.167,550.818,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,154,0,154,5957.824137,32.70518535,FALSE
1008,602100.5189,3073153.096,525.287,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,155,0,155,5983.942533,26.24668925,FALSE
1008,602105.9982,3073168.491,515.509,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,156,0,156,6000.2835,6.745359068,FALSE
1008,602104.1473,3073185.808,513.172,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,157,0,157,6017.699154,346.3868137,FALSE
1008,602098.7866,3073199.682,511.029,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,158,0,158,6032.572964,330.4606649,FALSE
1008,602087.9749,3073213.544,509.962,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,159,0,159,6050.152369,316.7251045,FALSE
1008,602076.1473,3073223.972,508.911,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,160,0,160,6065.920995,311.5734764,FALSE
1008,602075.323,3073224.708,508.784,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,161,0,161,6067.025802,308.6722597,FALSE
1008,602062.441,3073233.931,507.101,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,162,0,162,6082.869078,297.3037336,FALSE
1008,602054.8091,3073236.56,507.233,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,163,0,163,6090.941,288.4235686,FALSE
1008,602045.2118,3073239.649,507.767,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,164,0,164,6101.023119,280.4808508,FALSE
1008,602026.7211,3073240.657,509.434,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,165,0,165,6119.541297,271.2383495,FALSE
1008,601999.4685,3073240.35,511.103,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,166,0,166,6146.795581,268.6597029,FALSE
1008,601968.0433,3073239.233,510.564,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,167,0,167,6178.240636,264.3771797,FALSE
1008,601895.0221,3073227.394,502.877,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,168,0,168,6252.215471,258.9597948,FALSE
1008,601747.6533,3073193.72,506.161,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,169,0,169,6403.38243,258.3654547,FALSE
1008,601675.6387,3073180.506,504.624,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,170,0,170,6476.599469,263.2923353,FALSE
1008,601632.8969,3073178.253,505.467,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,171,0,171,6519.400596,266.6361701,FALSE
1008,601614.2571,3073177.044,505.591,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,172,0,172,6538.07951,266.3170992,FALSE
1008,601605.8731,3073176.508,505.274,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,173,0,173,6546.480621,269.6569273,FALSE
1008,601574.7798,3073178.121,505.498,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,174,0,174,6577.615748,272.3763911,FALSE
1008,601545.0426,3073179.047,508.563,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,175,0,175,6607.367298,275.1634974,FALSE
1008,601506.8176,3073184.79,512.285,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,176,0,176,6646.021244,282.2332082,FALSE
1008,601490.9293,3073189.322,512.033,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,177,0,177,6662.543473,283.8461261,FALSE
1008,601461.7801,3073195.396,511.639,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,178,0,178,6692.318673,287.9196024,FALSE
1008,601413.4374,3073216.99,511.747,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,179,0,179,6745.265128,298.5057394,FALSE
1008,601373.0806,3073243.139,506.35,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,180,0,180,6793.353202,305.3948464,FALSE
1008,601346.0445,3073264.147,503.43,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,181,0,181,6827.591757,314.0619281,FALSE
1008,601325.9709,3073288.305,503.099,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,182,0,182,6859.001189,325.9689667,FALSE
1008,601313.3157,3073311.771,505.49,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,183,0,183,6885.662348,333.3968716,FALSE
1008,601299.9655,3073340.573,501.104,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,184,0,184,6917.408002,337.6852096,FALSE
1008,601272.0326,3073418.326,498.983,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,185,0,185,7000.025642,341.3042093,FALSE
1008,601250.2892,3073486.743,496.503,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,186,0,186,7071.815036,340.1610454,FALSE
1008,601208.7345,3073589.35,493.067,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,187,0,187,7182.517355,337.7881307,FALSE
1008,601189.1969,3073636.807,493.703,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,188,0,188,7233.839023,339.7687209,FALSE
1008,601172.0016,3073689.46,498.681,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,189,0,189,7289.228007,341.1880716,FALSE
1008,601161.4031,3073719.327,499.722,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,190,0,190,7320.919587,338.5734302,FALSE
1008,601153.1411,3073738.496,501.928,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,191,0,191,7341.794047,332.9271046,FALSE
1008,601134.568,3073769.616,504.969,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,192,0,192,7378.034412,328.6660033,FALSE
1008,601087.9814,3073844.642,505.978,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,193,0,193,7466.347824,324.7646044,FALSE
1008,601071.6861,3073865.03,504.625,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,194,0,194,7492.448158,318.1586089,FALSE
1008,601050.2174,3073886.462,505.218,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,195,0,195,7522.783259,308.9691746,FALSE
1008,601027.2753,3073901.354,506.342,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,196,0,196,7550.134779,297.2766722,FALSE
1008,601000.8021,3073911.817,506.083,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,197,0,197,7578.600622,286.2162106,FALSE
1008,600971.422,3073917.457,506.347,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,198,0,198,7608.517289,276.4471054,FALSE
1008,600931.3628,3073918.875,506.584,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,199,0,199,7648.601531,272.6911045,FALSE
1008,600892.9526,3073921.127,517.05,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,200,0,200,7687.077644,276.5333346,FALSE
1008,600862.3833,3073926.358,520.079,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,201,0,201,7718.091431,282.2980719,FALSE
1008,600838.4479,3073932.72,516.23,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,202,0,202,7742.857822,283.2867109,FALSE
1008,600819.5993,3073936.62,513.23,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,203,0,203,7762.10558,277.3396378,FALSE
1008,600799.0986,3073937.691,512.879,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,204,0,204,7782.634257,267.3084939,FALSE
1008,600747.395,3073930.08,519.91,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,205,0,205,7834.894949,260.0464374,FALSE
1008,600728.6008,3073926.245,518.667,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,206,0,206,7854.076527,250.2140245,FALSE
1008,600713.508,3073918.207,517.543,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,207,0,207,7871.176196,237.3055374,FALSE
1008,600701.0297,3073908.684,518.209,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,208,0,208,7886.873407,232.2786937,FALSE
1008,600676.2242,3073889.239,519.157,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,209,0,209,7918.39162,238.4659342,FALSE
1008,600662.2718,3073882.74,519.234,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,210,0,210,7933.783361,250.2931799,FALSE
1008,600646.1709,3073878.595,518.672,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,211,0,211,7950.409322,256.7029522,FALSE
1008,600625.0366,3073874.042,518.994,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,212,0,212,7972.028403,265.5518002,FALSE
1008,600598.3717,3073875.561,520.489,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,213,0,213,7998.736525,275.6817124,FALSE
1008,600540.9977,3073883.73,521.47,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,214,0,214,8056.68918,279.0203463,FALSE
1008,600517.6233,3073887.825,521.196,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,215,0,215,8080.419583,285.0311506,FALSE
1008,600497.0098,3073895.379,520.123,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,216,0,216,8102.373531,299.4869334,FALSE
1008,600475.5866,3073912.634,519.475,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,217,0,217,8129.881463,305.005942,FALSE
1008,600466.6017,3073918.067,519.918,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,218,0,218,8140.381507,294.1839771,FALSE
1008,600455.1683,3073921.608,519.315,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,219,0,219,8152.350455,281.7280553,FALSE
1008,600444.4445,3073922.782,519.056,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,220,0,220,8163.138415,268.8884275,FALSE
1008,600433.8125,3073921.198,519.934,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,221,0,221,8173.88777,249.222189,FALSE
1008,600424.7146,3073915.272,522.267,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,222,0,222,8184.745786,229.4687086,FALSE
1008,600399.9066,3073887.738,533.237,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,223,0,223,8221.807195,225.272303,FALSE
1008,600392.832,3073881.484,537.387,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,224,0,224,8231.249419,243.0067662,FALSE
1008,600383.4952,3073879.412,540.402,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,225,0,225,8240.813351,268.6231275,FALSE
1008,600374.0885,3073881.03,541.97,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,226,0,226,8250.358179,287.5262664,FALSE
1008,600364.9156,3073885.365,542.429,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,227,0,227,8260.503788,304.6947191,FALSE
1008,600357.215,3073892.826,541.474,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,228,0,228,8271.226048,325.1764794,FALSE
1008,600351.0371,3073906.872,538.65,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,229,0,229,8286.570135,341.240652,FALSE
1008,600343.1624,3073938.989,528.069,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,230,0,230,8319.638944,334.0149532,FALSE
1008,600336.9167,3073946.928,525.257,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,231,0,231,8329.739939,311.6093459,FALSE
1008,600327.6243,3073952.603,523.418,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,232,0,232,8340.628077,294.2420621,FALSE
1008,600315.4304,3073956.347,523.269,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,233,0,233,8353.384052,283.3008098,FALSE
1008,600280.1345,3073962.273,530.348,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,234,0,234,8389.173931,282.1194398,FALSE
1008,600257.8696,3073968.118,534.012,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,235,0,235,8412.193223,281.5693555,FALSE
1008,600227.5532,3073972.611,534.169,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,236,0,236,8442.840693,278.904802,FALSE
1008,600216.6271,3073974.415,532.951,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,237,0,237,8453.914835,274.3300296,FALSE
1008,600203.7657,3073974.254,532.508,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,238,0,238,8466.777283,265.937257,FALSE
1008,600190.1093,3073972.479,532.838,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,239,0,239,8480.548511,265.5453637,FALSE
1008,600158.7034,3073971.654,533.236,F,188865974,5112,trunk,Prithvi Rajmarg,H04,B,0,F,12218.66849,12218.584,240,0,240,8511.965278,267.6091768,FALSE
