y,x,z
"27.80676410","84.75576170",368.000
"27.80679440","84.75584480",372.500
"27.80680860","84.75588780",374.300
"27.80683040","84.75592670",375.300
"27.80687800","84.75599840",376.800
"27.80726268","84.75667056",387.200
"27.80744197","84.75733637",384.300
"27.80816214","84.75797981",387.800
"27.80868353","84.75801133",395.500
"27.80934223","84.75812438",400.600
"27.80977206","84.75839590",405.000
"27.81023895","84.75864438",392.900
"27.81028300","84.75874360",394.900
"27.81038390","84.75892270",397.700
"27.81044140","84.75900780",398.600
"27.81051550","84.75907650",398.300
"27.81074030","84.75921840",397.100
"27.81084470","84.75929890",397.700
"27.81094440","84.75940080",399.100
"27.81102860","84.75952280",401.500
"27.81110090","84.75965090",404.200
"27.81115970","84.75971390",403.800
"27.81122430","84.75977230",402.500
"27.81137460","84.75985920",397.200
"27.81150420","84.75992920",396.600
"27.81164540","84.75997610",395.400
"27.81179250","84.76005390",394.000
"27.81193130","84.76015780",393.000
"27.81219220","84.76036240",391.700
"27.81245520","84.76059240",391.200
"27.81262870","84.76073250",390.900
"27.81273430","84.76078750",390.900
"27.81285030","84.76081410",389.800
"27.81304030","84.76083980",387.500
"27.81310680","84.76084380",385.400
"27.81317560","84.76087200",383.700
"27.81324440","84.76090820",382.100
"27.81331880","84.76097450",381.200
"27.81350180","84.76122870",381.900
"27.81360140","84.76140170",382.700
"27.81367720","84.76156740",384.100
"27.81370620","84.76163940",384.900
"27.81376870","84.76186710",386.300
"27.81378530","84.76199110",387.300
"27.81379460","84.76211570",387.900
"27.81379240","84.76221910",388.800
"27.81378230","84.76232840",388.200
"27.81375810","84.76249360",387.400
"27.81369630","84.76274150",387.100
"27.81360510","84.76298860",386.100
"27.81334270","84.76365630",385.800
"27.81313170","84.76409460",387.600
"27.81290870","84.76451980",385.000
"27.81244650","84.76534860",387.200
"27.81226930","84.76561680",387.400
"27.81208220","84.76587030",388.600
"27.81192650","84.76605400",388.900
"27.81175570","84.76621860",387.300
"27.81143660","84.76652740",385.600
"27.81109040","84.76681370",385.100
"27.81078660","84.76706250",385.400
"27.81064660","84.76718720",385.700
"27.81048200","84.76729700",386.700
"27.81027420","84.76743130",385.000
"27.81004840","84.76755150",383.600
"27.80992900","84.76760700",383.400
"27.80981320","84.76765830",383.200
"27.80955310","84.76774880",383.000
"27.80919900","84.76784740",382.600
"27.80903690","84.76787920",381.500
"27.80886980","84.76790170",380.900
"27.80874990","84.76791010",382.700
"27.80868940","84.76791550",383.600
"27.80863780","84.76793720",383.900
"27.80854940","84.76795840",384.800
"27.80848110","84.76799070",385.000
"27.80841300","84.76802010",385.100
"27.80834860","84.76806400",384.700
"27.80826500","84.76811850",384.500
"27.80819550","84.76819760",384.000
"27.80810330","84.76830760",383.200
"27.80806780","84.76834860",383.000
"27.80804290","84.76839420",383.200
"27.80798670","84.76848730",383.700
"27.80788750","84.76871880",383.000
"27.80779970","84.76896420",382.100
"27.80772730","84.76920960",383.300
"27.80763340","84.76945140",384.000
"27.80755150","84.76973520",383.200
"27.80749800","84.76996390",383.000
"27.80746920","84.77014970",383.500
"27.80745890","84.77034380",384.000
"27.80745570","84.77045280",384.000
"27.80746770","84.77055810",384.000
"27.80752090","84.77084980",381.900
"27.80756020","84.77113940",379.100
"27.80758740","84.77123470",378.200
"27.80760340","84.77135150",376.800
"27.80760990","84.77146270",375.800
"27.80760870","84.77151630",375.300
"27.80759890","84.77157040",374.800
"27.80757670","84.77163970",374.200
"27.80754550","84.77172120",372.700
"27.80749050","84.77181750",370.200
"27.80742140","84.77190980",367.400
"27.80733640","84.77199360",364.200
"27.80752690","84.77305990",347.900
"27.80759730","84.77314330",348.300
"27.80764190","84.77321750",348.700
"27.80767820","84.77330340",349.100
"27.80775140","84.77345210",348.900
"27.80780160","84.77364620",349.300
"27.80784480","84.77379350",350.800
"27.80786360","84.77394760",352.400
"27.80789220","84.77410930",353.300
"27.80792930","84.77427190",353.500
"27.80798120","84.77435950",350.700
"27.80801290","84.77444070",348.800
"27.80802270","84.77448420",348.200
"27.80802070","84.77452610",348.600
"27.80799980","84.77461280",350.700
"27.80795400","84.77473360",354.600
"27.80778850","84.77512160",363.400
"27.80771430","84.77529420",368.000
"27.80765880","84.77547910",374.200
"27.80763840","84.77555840",376.500
"27.80763110","84.77564760",377.100
"27.80761470","84.77576230",378.300
"27.80761870","84.77588720",378.300
"27.80762890","84.77599700",378.100
"27.80763640","84.77611200",378.200
"27.80768820","84.77629470",376.200
"27.80773950","84.77647180",375.200
"27.80780350","84.77665730",373.600
"27.80789890","84.77695100",373.200
"27.80804420","84.77729430",373.300
"27.80816890","84.77746260",373.700
"27.80826270","84.77758560",372.700
"27.80854980","84.77794870",367.800
"27.80872140","84.77814000",368.200
"27.80880680","84.77825270",371.200
"27.80889650","84.77835100",373.600
"27.80898470","84.77844040",374.800
"27.80907950","84.77851630",374.900
"27.80919110","84.77860540",374.800
"27.80930810","84.77867650",371.900
"27.80945090","84.77877700",367.800
"27.80988180","84.77906100",364.600
"27.81006770","84.77918490",365.700
"27.81022320","84.77932570",369.900
"27.81034310","84.77944630",372.300
"27.81047460","84.77959650",374.200
"27.81058890","84.77976020",375.400
"27.81072250","84.77997600",374.100
"27.81089040","84.78017740",371.200
"27.81114840","84.78052850",371.000
"27.81141640","84.78086270",372.200
"27.81163790","84.78116660",375.300
"27.81203800","84.78170740",379.400
"27.81243260","84.78223190",379.600
"27.81249940","84.78232030",380.400
"27.81255880","84.78241610",380.300
"27.81261330","84.78252950",380.300
"27.81263940","84.78258310",379.800
"27.81264930","84.78264460",379.700
"27.81266140","84.78275810",379.600
"27.81266430","84.78283390",378.900
"27.81266870","84.78292920",377.800
"27.81266530","84.78311390",375.600
"27.81264060","84.78328990",373.300
"27.81261140","84.78349250",370.400
"27.81257770","84.78366270",369.300
"27.81254210","84.78384830",371.200
"27.81252910","84.78402210",371.700
"27.81251490","84.78414550",372.300
"27.81250310","84.78428220",372.000
"27.81250420","84.78436280",371.400
"27.81252200","84.78442180",370.400
"27.81255990","84.78453710",368.300
"27.81261480","84.78465400",366.500
"27.81271060","84.78484290",364.600
"27.81276400","84.78492740",363.500
"27.81280460","84.78502180",362.300
"27.81283040","84.78512720",360.900
"27.81286950","84.78524920",358.900
"27.81290270","84.78535380",358.000
"27.81292770","84.78546570",357.600
"27.81295610","84.78563280",357.400
"27.81296560","84.78572000",357.500
"27.81297000","84.78580520",357.700
"27.81298340","84.78593050",357.800
"27.81298740","84.78605760",358.100
"27.81298100","84.78618130",358.000
"27.81298340","84.78624160",357.700
"27.81299130","84.78630920",357.200
"27.81297990","84.78651370",357.500
"27.81295480","84.78676190",357.700
"27.81290390","84.78688940",357.800
"27.81284210","84.78700590",357.600
"27.81277820","84.78712810",356.700
"27.81270770","84.78724410",356.300
"27.81261570","84.78735880",356.100
"27.81251980","84.78749150",355.700
"27.81244490","84.78761230",354.600
"27.81238140","84.78773310",353.100
"27.81230850","84.78785100",353.400
"27.81225870","84.78793550",354.200
"27.81220870","84.78803630",354.800
"27.81217420","84.78811130",355.300
"27.81216970","84.78817280",355.900
"27.81217790","84.78823340",356.600
"27.81220760","84.78829890",356.900
"27.81225910","84.78837730",356.500
"27.81238320","84.78853630",354.000
"27.81251200","84.78868790",352.700
"27.81273650","84.78896770",354.000
"27.81279910","84.78906920",353.800
"27.81282390","84.78911160",353.300
"27.81283310","84.78915600",353.300
"27.81285410","84.78922690",351.000
"27.81285700","84.78930500",349.100
"27.81284300","84.78941640",347.100
"27.81282250","84.78951120",345.800
"27.81277830","84.78959650",345.700
"27.81271850","84.78966870",347.000
"27.81248520","84.78988140",353.000
"27.81224290","84.79009140",358.300
"27.81219460","84.79012750",358.600
"27.81215420","84.79017240",358.300
"27.81209270","84.79023730",357.700
"27.81204470","84.79030250",357.400
"27.81202080","84.79034070",357.500
"27.81200090","84.79038360",357.500
"27.81198940","84.79044200",357.300
"27.81198750","84.79050720",356.900
"27.81198230","84.79058150",356.700
"27.81198640","84.79065860",356.800
"27.81199720","84.79082540",357.000
"27.81203920","84.79126540",353.700
"27.81205720","84.79171630",350.600
"27.81204720","84.79191860",350.800
"27.81202400","84.79232280",351.300
"27.81201900","84.79242480",353.800
"27.81202590","84.79252200",355.700
"27.81205230","84.79271780",357.400
"27.81210210","84.79291640",357.300
"27.81225040","84.79354080",365.700
"27.81236780","84.79399550",363.000
"27.81249920","84.79441800",354.400
"27.81260320","84.79486330",365.100
"27.81267260","84.79525230",365.600
"27.81279550","84.79586810",365.300
"27.81288500","84.79633480",361.400
"27.81295110","84.79681260",353.400
"27.81305990","84.79728250",352.600
"27.81311340","84.79760110",355.000
"27.81316490","84.79784460",356.300
"27.81318680","84.79797980",357.300
"27.81320750","84.79805900",357.600
"27.81323480","84.79813910",359.000
"27.81327140","84.79822400",359.900
"27.81331300","84.79830200",360.100
"27.81337270","84.79839250",360.200
"27.81346240","84.79853140",359.700
"27.81357290","84.79865890",357.200
"27.81367970","84.79882670",357.300
"27.81373310","84.79891110",357.600
"27.81377960","84.79899680",358.000
"27.81380130","84.79905990",358.500
"27.81382060","84.79912000",358.800
"27.81382620","84.79915850",359.200
"27.81383270","84.79919270",359.300
"27.81383270","84.79922420",359.700
"27.81383770","84.79926580",359.900
"27.81384160","84.79935160",360.700
"27.81383530","84.79943820",362.000
"27.81382090","84.79960720",361.600
"27.81377820","84.79978200",362.300
"27.81376040","84.79995620",361.300
"27.81376090","84.80008510",361.600
"27.81377680","84.80024890",362.200
"27.81381800","84.80033920",361.500
"27.81389320","84.80049360",361.200
"27.81393590","84.80059280",361.400
"27.81398500","84.80069020",361.000
"27.81402490","84.80074700",360.100
"27.81406160","84.80081800",359.700
"27.81409130","84.80093880",360.600
"27.81410550","84.80106430",362.500
"27.81411990","84.80125150",362.500
"27.81407670","84.80162370",361.800
"27.81404300","84.80209370",360.300
"27.81403970","84.80224870",360.400
"27.81404120","84.80242640",362.000
"27.81408580","84.80259720",364.000
"27.81418730","84.80293420",371.000
"27.81423020","84.80309920",371.200
"27.81427050","84.80322750",367.900
"27.81430720","84.80352040",370.200
"27.81439270","84.80380140",371.300
"27.81451010","84.80402290",366.200
"27.81465120","84.80419320",358.300
"27.81473660","84.80428490",355.800
"27.81479900","84.80436530",356.400
"27.81486230","84.80450480",358.500
"27.81490360","84.80462780",360.400
"27.81498430","84.80482340",360.700
"27.81506320","84.80504560",361.400
"27.81507580","84.80516330",362.600
"27.81507400","84.80527910",364.400
"27.81509240","84.80565700",371.200
"27.81511020","84.80575610",373.200
"27.81514300","84.80585740",375.100
"27.81519440","84.80595190",376.500
"27.81525480","84.80602640",377.100
"27.81534890","84.80610950",377.200
"27.81546400","84.80617350",376.400
"27.81558470","84.80625090",375.200
"27.81568740","84.80633680",373.200
"27.81573530","84.80638770",372.600
"27.81576620","84.80645000",372.500
"27.81580050","84.80650840",372.100
"27.81581670","84.80657660",372.800
"27.81584680","84.80672030",375.100
"27.81590600","84.80686970",377.000
"27.81596660","84.80703010",378.000
"27.81605760","84.80716600",376.000
"27.81623110","84.80751180",373.500
"27.81627300","84.80764030",374.700
"27.81630670","84.80777010",376.500
"27.81631210","84.80793600",378.300
"27.81629380","84.80809240",380.200
"27.81621150","84.80838630",380.800
"27.81616630","84.80857900",377.100
"27.81609170","84.80883310",371.600
"27.81601130","84.80902650",367.500
"27.81587900","84.80922350",365.000
"27.81575340","84.80935380",366.000
"27.81558980","84.80944930",369.600
"27.81531320","84.80958560",369.700
"27.81521220","84.80960770",370.000
"27.81512170","84.80965590",368.800
"27.81504730","84.80970290",367.400
"27.81498800","84.80976720",366.400
"27.81492990","84.80980890",366.600
"27.81489350","84.80987050",366.000
"27.81482670","84.80992820",365.900
"27.81476740","84.80999800",365.400
"27.81471760","84.81008780",364.400
"27.81466230","84.81018420",365.300
"27.81445660","84.81057060",370.800
"27.81425150","84.81097330",372.700
"27.81403440","84.81131360",372.600
"27.81381930","84.81165520",367.800
"27.81367380","84.81186750",366.800
"27.81356770","84.81210840",365.700
"27.81350180","84.81234360",362.100
"27.81345860","84.81257490",357.800
"27.81344130","84.81282370",357.600
"27.81343300","84.81294840",359.100
"27.81340690","84.81305800",361.300
"27.81338310","84.81315490",361.200
"27.81335350","84.81324750",361.300
"27.81327900","84.81340540",362.400
"27.81307950","84.81386040",365.400
"27.81297630","84.81408570",364.200
"27.81286130","84.81430050",362.200
"27.81272360","84.81450680",361.300
"27.81256110","84.81469990",359.800
"27.81238910","84.81489030",359.800
"27.81219930","84.81506650",359.900
"27.81207360","84.81518940",358.100
"27.81193720","84.81529400",356.700
"27.81179490","84.81539590",354.500
"27.81163650","84.81548270",352.200
"27.81132390","84.81558770",349.500
"27.81116850","84.81562260",350.700
"27.81098860","84.81568830",352.300
"27.81016270","84.81602220",352.000
"27.80974630","84.81619660",352.300
"27.80934560","84.81638060",356.100
"27.80914960","84.81644730",359.800
"27.80893370","84.81649430",362.500
"27.80871780","84.81652510",367.500
"27.80866570","84.81653850",368.600
"27.80861820","84.81655330",369.500
"27.80856130","84.81657610",369.100
"27.80851780","84.81661210",367.800
"27.80831690","84.81668200",364.400
"27.80812950","84.81679200",361.800
"27.80787800","84.81699660",358.000
"27.80737440","84.81742630",360.500
"27.80722790","84.81756180",361.300
"27.80710460","84.81773080",366.800
"27.80696930","84.81794540",372.300
"27.80690290","84.81805000",375.900
"27.80684710","84.81816840",378.200
"27.80676530","84.81844830",378.200
"27.80672020","84.81875000",372.900
"27.80669890","84.81904240",371.200
"27.80671600","84.81933900",371.600
"27.80679620","84.82001600",363.800
"27.80684720","84.82057390",373.700
"27.80689580","84.82084210",378.000
"27.80698130","84.82111340",372.700
"27.80705000","84.82130620",371.400
"27.80713070","84.82149520",372.200
"27.80721730","84.82167900",373.900
"27.80728610","84.82175540",372.300
"27.80733110","84.82180240",371.100
"27.80737840","84.82184360",369.500
"27.80746870","84.82188690",365.000
"27.80756720","84.82197000",364.200
"27.80766210","84.82207060",365.500
"27.80773440","84.82217800",367.500
"27.80789220","84.82248500",377.900
"27.80803100","84.82279880",386.900
"27.80829970","84.82342880",383.800
"27.80838810","84.82361550",380.600
"27.80848850","84.82380050",381.100
"27.80853750","84.82386370",380.500
"27.80860510","84.82393070",379.200
"27.80863360","84.82396160",379.600
"27.80868340","84.82397360",379.100
"27.80876990","84.82398690",377.800
"27.80918920","84.82404810",376.400
"27.80925880","84.82406750",377.000
