id,lat,lon,alt,x,y,z,length,grade,hz. angle
2138,27.9477931,84.4333878,382.8,546577.8589060679,5608080.176328755,2969404.360354697,22.329423654455326,7.16543348704291,1.2751676371623477
2139,27.9476917,84.4335312,385.8,546564.5932206193,5608089.4473358225,2969395.8609961146,18.280292086819916,16.411116330920112,9.04612228934621
2140,27.9475887,84.4336639,387.2,546552.2458043414,5608097.292575655,2969386.4554590727,17.391682029254607,8.049825184505055,2.517738088048684
2141,27.9473635,84.4339171,390.8,546528.9107092151,5608114.566916917,2969366.143692427,35.43299867208596,10.160020700805363,4.080690264599118
2142,27.947001,84.4343044,394.9,546493.1872858567,5608140.689239061,2969332.6537944297,55.498756368906726,7.387552925955289,0.3358600762313732
2143,27.9469117,84.4344102,396.7,546483.4375907317,5608147.917947796,2969324.7739356067,14.47076224922653,12.43887480838283,0.3786301591592822
2144,27.9468861,84.4344538,397.3,546479.3509314462,5608150.190635388,2969322.554342215,5.176146040185286,11.591635849179886,7.474849902655726
2145,27.9468672,84.4345088,397.8,546474.1059605987,5608152.136224451,2969320.9423851892,5.821807403636044,8.588398161157341,8.727447790303607
2146,27.9468595,84.4345725,397.4,546467.875649466,5608152.791919224,2969320.002734562,6.33479721443307,-6.314329985002241,14.344173185221793
2147,27.946859,84.4346408,396.7,546461.1329549433,5608152.853847626,2969319.625834371,6.753504150144862,-10.364989558568253,5.481627378721926
2148,27.9468737,84.4347234,395.3,546452.853691319,5608151.647426057,2969320.4057187685,8.402968453881314,-16.660778957861254,8.816784142497408
2149,27.9468968,84.4348078,393.6,546444.3300462834,5608149.758215761,2969321.8655762263,8.851713056323865,-19.20532205667772,4.206639665793123
2150,27.9469548,84.4349192,391.3,546432.9356556871,5608145.7867443925,2969326.4535092902,12.90944815591553,-17.816408356278778,6.718601027623756
2151,27.9470005,84.4350483,390.1,546419.9652581132,5608143.589879593,2969330.355408847,13.721597877894936,-8.745337173399834,9.602551858707516
2152,27.9470444,84.4352528,391.2,546399.8208093046,5608144.227705524,2969335.159376012,20.719163599127974,5.309094620239702,11.42678198270729
2153,27.9470862,84.4355427,391.9,546371.2937199799,5608145.437191884,2969339.5707385177,28.891483204342194,2.4228593424888043,0.6142337221269991
2154,27.947097,84.4357909,389.5,546346.7395467683,5608145.133040273,2969339.50097989,24.556155981305277,-9.773516676743336,3.137446420809342
2155,27.947099,84.436055,387.5,546320.7078591072,5608145.789029101,2969338.7590408637,26.050519329668557,-7.677390130653668,2.1532111372197873
2156,27.947136,84.4362988,388.0,546296.7002305384,5608146.6319665825,2969342.607772629,24.328779445228445,2.0551791392809227,0.5673727019087205
2157,27.9471616,84.4364119,388.8,546285.5689582884,5608147.084384588,2969345.4834741997,11.505631815728345,6.95311663724891,0.31654182079709864
2158,27.9472001,84.4365285,390.2,546274.081240832,5608147.427827303,2969349.900526822,12.312431081092766,11.370622022403417,0.6150072566396075
2159,27.9472571,84.4366417,390.7,546262.7556699323,5608145.986886744,2969355.70298774,12.806772372422477,3.904184328884281,8.963160706100279
2160,27.9473841,84.4368232,391.5,546244.4165081453,5608141.825960952,2969368.4840945946,22.737520773748535,3.518413497937939,5.532547540624595
2161,27.9474489,84.4369255,392.1,546234.1269704698,5608139.963915886,2969375.0953682847,12.371367636851483,4.849908414432367,2.5257602972110345
2162,27.9475164,84.437018,390.3,546224.5774906931,5608135.758093022,2969380.845602203,11.914138663426455,-15.108100139253702,13.512344460304627
2163,27.9475685,84.43712,387.7,546214.1075419049,5608131.739120834,2969384.716530391,11.864065496797627,-21.91491610276275,2.77016647393802
2164,27.9475922,84.4371723,386.5,546208.7657773508,5608129.951970383,2969386.469295963,5.899198457194637,-20.341746572985247,2.501418227973612
2165,27.947612,84.4372162,385.5,546204.2830613889,5608128.463096516,2969387.934817188,4.945628397393098,-20.219877428055703,0.12505994291780811
2166,27.9476266,84.437301,384.5,546195.8233428213,5608127.634138613,2969388.892369885,8.554000035952578,-11.69043717321705,12.776733935878843
2167,27.9476301,84.4373707,384.2,546188.9576967128,5608127.85306801,2969389.093671833,6.872084766838045,-4.36548747838054,7.422889303056828
2168,27.9476337,84.4374526,383.8,546180.8888427111,5608128.0951731345,2969389.257875904,8.074155235622975,-4.954078641381417,0.10777126237071373
2169,27.9476193,84.4375309,384.3,546173.3404514062,5608130.02893714,2969388.0855287034,7.879851044154806,6.345297610300577,12.650498732856386
2170,27.9475543,84.4378763,385.5,546139.9640158549,5608137.751706406,2969382.2983276793,34.74362259381285,3.453871273094259,1.3410883549467683
2171,27.9474685,84.4382063,386.3,546108.1657974367,5608146.055886057,2969374.2917819126,33.82589051850373,2.3650522949643804,1.6079946222281414
2172,27.947341,84.4385481,389.8,546075.6545018569,5608159.011590015,2969363.4770881673,36.63048192596482,9.55488384530123,7.091166569034729
2173,27.947067,84.4391504,390.1,546018.1117706378,5608179.243411133,2969336.85157403,66.55381660723245,0.45076302952009845,2.3557156250544176
2174,27.9464888,84.4401106,388.3,545926.8947472915,5608216.834261393,2969279.5254293676,114.1047949618178,-1.5774972476856337,3.0252339268622226
2175,27.9462239,84.4405371,392.1,545886.8122044248,5608237.994039826,2969255.4289111206,51.33214059062325,7.402769407777534,5.433073243025735
2176,27.9460947,84.440757,390.3,545865.7868394365,5608245.215216504,2969241.964130849,25.990607404769918,-6.925578813789734,8.874730529044959
2177,27.9459971,84.441014,387.5,545840.8847110779,5608250.269662896,2969231.1176323453,27.628064624741036,-10.134622305366264,7.481473017461471
2178,27.9455893,84.4422591,387.5,545721.0716142476,5608283.304942201,2969191.280557146,130.51245308877228,0.0,3.9411821138299543
2179,27.9454762,84.4426507,389.2,545683.4574531814,5608294.402001828,2969181.028715904,40.5348010225089,4.193927087630162,1.0225153764616772
2180,27.9454076,84.4430399,391.1,545645.8703868473,5608303.341161711,2969175.2177079697,39.0699878196973,4.863067807362205,3.0594284613246034
2181,27.9454017,84.4433534,390.3,545615.1453186591,5608305.929595302,2969174.2664437117,30.848577071057193,-2.5933124829624274,8.56235427546903
2182,27.9454023,84.4436826,390.1,545582.9019555573,5608308.857398867,2969174.2313306197,32.37603636582381,-0.617740843073394,0.3729042087759732
2183,27.9454514,84.4440132,389.3,545550.2252516891,5608308.752475958,2969178.6529140854,32.97466277085389,-2.42610517523511,5.372389425116563
2184,27.945481,84.4441742,389.5,545534.3336149195,5608308.924328533,2969181.638208079,16.170517392911957,1.2368188051153817,0.8035465341580101
2185,27.9454953,84.44426,390.4,545525.9399607307,5608309.790057253,2969183.45691594,8.631953147483431,10.426377259269117,5.269139585571139
2186,27.9454919,84.4443417,391.7,545518.0712336325,5608311.887495851,2969183.7339971983,8.148183162058338,15.954476895578454,9.03666259059543
2187,27.9454633,84.4444732,394.6,545505.592009312,5608317.174350272,2969182.2991464497,13.62867073411186,21.278670947280894,8.03468936531232
2188,27.9454236,84.4445929,397.6,545494.3324028997,5608323.013117828,2969179.8268157514,12.922165539074399,23.21592298851549,4.449327146731692
2189,27.9453815,84.4447348,401.5,545480.9888405997,5608329.979155633,2969177.5417946107,15.224902599363025,25.615927422505443,0.15752259056250023
2190,27.9453697,84.4448259,402.9,545472.2509389869,5608332.690111625,2969177.045153115,9.162251893616979,15.280086339640022,10.330280122547846
2191,27.9453703,84.4449148,403.6,545463.6058926219,5608334.120776001,2969177.4318067934,8.771153189720689,7.980706582806091,7.839949306414128
2192,27.94541,84.4451988,402.9,545435.5465218894,5608334.147555528,2969180.981994772,28.28308395012931,-2.4749776270308215,9.342003365500801
2193,27.9454791,84.4454965,402.5,545406.0233476612,5608333.041797602,2969187.544805848,30.26402164814341,-1.3217014072038105,2.199630013784844
2194,27.9457563,84.4467384,410.6,545283.7542253168,5608337.590597327,2969218.419912612,126.1891519723882,6.4189352835752524,4.275550007581813
2195,27.9458104,84.4468564,411.3,545271.990635738,5608336.519906543,2969224.032886454,13.077992731370815,5.352503357192306,7.3311833389086125
2196,27.9458791,84.4469663,410.3,545260.8008846786,5608333.119273423,2969230.2754213647,13.256850172665388,-7.543269984765488,11.70376352271814
2197,27.9460059,84.4471729,406.8,545239.6387824046,5608325.423850984,2969241.0220213556,24.950821840831537,-14.02759405011789,3.079031109984163
2198,27.9461149,84.4473794,405.7,545218.7815277466,5608320.761841428,2969251.1544900103,23.65219495134818,-4.650731157352153,7.3837398339966605
2199,27.9462079,84.4475995,404.6,545196.6738607143,5608317.059962819,2969259.7239416973,23.99767382590662,-4.583777611030216,3.0937770723968567
2200,27.9462902,84.4480205,404.7,545155.0579915247,5608316.88023323,2969267.810497828,42.394637174822115,0.23587889097292525,9.258412622603192
2201,27.9463475,84.4484416,405.5,545113.6183645162,5608318.614763202,2969273.782911012,41.90371105368288,1.9091387848086547,2.6442646757395227
2202,27.9464529,84.4491748,401.1,545040.942176015,5608316.248267144,2969282.0171308424,73.1794442098953,-6.0126174057564254,4.2618358604160065
2203,27.946462,84.4492529,400.6,545033.2088217618,5608316.07905509,2969282.6717628897,7.762856680521857,-6.44092787716374,0.6115392085109614
2204,27.9464573,84.449328,400.4,545025.8643927348,5608316.86165435,2969282.1189029748,7.406669522651283,-2.7002689857890907,7.335785156991146
2205,27.9464525,84.4494018,400.3,545018.6562604277,5608317.724994905,2969281.603138949,7.2779489420531185,-1.3740134864391584,0.7476516838370478
2206,27.9464454,84.4494756,400.2,545011.4597330015,5608318.707757175,2969280.8626939403,7.300964832429309,-1.369681984439157,0.946287390653381
2207,27.9464205,84.4496083,400.0,544998.5791325115,5608321.087138469,2969278.3365487037,13.339892581420136,-1.4992624474244234,2.6897894802202442
2208,27.9463735,84.4497501,400.4,544984.9705607778,5608325.228167864,2969273.9326978046,14.890777408059883,2.686226440961172,6.458742133164281
2209,27.9463412,84.4498081,401.2,544979.5246360854,5608328.160467804,2969271.1523082494,6.781374844219929,11.797017837494817,11.374990677296612
2210,27.946295,84.4498605,402.4,544974.7311674164,5608332.112970574,2969267.2015176476,7.362633116046484,16.298516863276124,11.207860823010288
2211,27.9462156,84.4499557,403.8,544965.9328642138,5608338.3723584125,2969260.101222675,12.923012963704835,10.833386950334491,4.078393619846467
2212,27.9460509,84.4501421,403.9,544948.5268301022,5608348.78541422,2969244.0589191667,25.860341385791664,0.38669249762846697,4.53951461871029
2213,27.9458779,84.4503339,401.8,544930.4460809937,5608357.746361719,2969226.17477854,26.96394916111357,-7.788176677875175,4.526379535612687
2214,27.9456932,84.4504944,399.4,544915.4624553659,5608366.753264998,2969207.007081529,25.94289791700335,-9.251086781739366,4.647425440004408
2215,27.9456635,84.4505981,397.4,544905.2908176566,5608367.523179375,2969203.1684780205,10.899076049581492,-18.35017932622644,26.68217324058988
2216,27.9456165,84.4506889,397.2,544896.6229331755,5608370.6513516065,2969198.48341219,10.337675015465752,-1.9346709942107603,15.51552602298484
2217,27.9454502,84.4510809,400.1,544859.3388134973,5608385.564215293,2969183.5969001134,42.826479254297595,6.771511575304248,1.9562508574536863
2218,27.9452796,84.4514859,397.9,544820.3680830114,5608396.339475862,2969165.900284448,44.136088192478965,-4.9845831157618035,6.344448870925154
2219,27.9449695,84.452322,395.0,544739.8426770897,5608417.841212329,2969134.248060162,89.15452300483568,-3.2527794465825175,0.5057103076169219
2220,27.9446368,84.4532114,398.4,544654.7513387115,5608446.561128357,2969103.3403024087,94.97714953085715,3.579808424230873,3.700288043386156
2221,27.9445052,84.4535294,398.7,544624.3127943573,5608456.680890872,2969090.625008308,34.50497471126553,0.8694398489214494,0.26031885302777447
2222,27.9444326,84.4536906,397.3,544608.7800808952,5608460.751826891,2969082.876715216,17.829014369951565,-7.852369014629834,3.703969255406935
2223,27.944384,84.4537684,396.3,544601.3241998864,5608463.1355378,2969077.6604067916,9.40649312413628,-10.630954456704838,3.043325213177236
2224,27.9443207,84.4538433,395.5,544594.243374006,5608466.430795079,2969071.101788833,10.198641341424151,-7.844182114245213,7.226673896687317
2225,27.9441427,84.4539543,396.5,544584.3608119868,5608477.607417718,2969054.181701879,22.558175196353027,4.432982682755606,23.56012229292815
2226,27.9440452,84.4540192,399.8,544578.7812883763,5608486.188348522,2969046.2033902095,12.97755424932889,25.42852017105353,8.45079488970038
2227,27.9439907,84.4540729,401.4,544573.9361487622,5608490.935373367,2969041.62908171,8.181315359011219,19.556757438003704,12.55316496390383
2228,27.9439033,84.4541985,403.3,544562.2444217943,5608498.33779814,2969033.981358449,15.810757195315333,12.017134767985665,12.074689094536929
2229,27.9438331,84.4543532,402.4,544547.3784047638,5608502.6617290005,2969026.7017920297,17.10809538470546,-5.260667419499128,16.121669107961836
2230,27.9437777,84.4545207,401.1,544531.1506582361,5608505.9870995255,2969020.680590488,17.625342961177754,-7.375743001786596,4.636942518182715
2231,27.9437134,84.4547072,399.6,544513.0908356629,5608509.779238268,2969013.6962280036,19.731163851388715,-7.602187135526865,0.2778287952071712
2232,27.9436262,84.4548767,397.9,544496.7934346837,5608514.42291826,2969004.381045772,19.337571268169423,-8.791176391413371,4.045551758920841
2233,27.943595,84.4549204,397.5,544492.6388975672,5608516.106470058,2969001.145679717,5.528301621617541,-7.235495227609165,6.1553284318409345
2234,27.9435499,84.4549607,398.0,544488.9640662478,5608519.270771113,2968996.974164183,6.396774831688919,7.816438958005134,18.67150895530255
2235,27.9434495,84.4550431,399.2,544481.506679793,5608526.321920864,2968987.7284067855,13.813593138541924,8.687095297832503,2.6652664246908238
2236,27.943326,84.4551216,400.9,544474.590149974,5608534.975015015,2968976.460292012,15.801418723472276,10.758527634450427,7.968058125882169
2237,27.9431881,84.4551902,400.8,544468.561618354,5608542.698967962,2968962.941943294,16.69575978120056,-0.5989544729348943,0.6638204965832156
2238,27.94238,84.4558751,405.2,544405.96657866,5608595.033109831,2968886.0598532986,112.10645459351947,3.9248409165678204,12.129875540461411
2239,27.9422882,84.4559732,405.3,544396.834891725,5608600.819411884,2968877.1386614046,14.016299887644454,0.7134550544839156,7.537719675976783
2240,27.9422074,84.4560725,404.3,544387.4364034415,5608605.078750278,2968868.776627115,13.281459371211954,-7.529293069762622,7.980681791494039
2241,27.9421638,84.4561583,402.9,544379.1377942942,5608606.926662205,2968863.8612744613,9.820508336124053,-14.255881183362291,11.826095305557471
2242,27.9421417,84.4562433,400.8,544370.7494052566,5608607.035179327,2968860.7182792127,8.958530333929593,-23.4413449720253,11.812482175698097
2243,27.9421116,84.456338,398.5,544361.4347423518,5608607.475341007,2968856.7000389076,10.153961910740556,-22.651256920386324,1.9643122887625146
2244,27.94209,84.4564326,395.9,544352.0614331152,5608607.20943036,2968853.3716019825,9.950282753836657,-26.129910720351216,4.330466239240964
2245,27.9420524,84.4565096,394.6,544344.6025330948,5608608.75008308,2968849.089258333,8.737692340988133,-14.878070195968235,13.29543511050618
2246,27.9419983,84.4565818,394.0,544337.7563758626,5608611.717296022,2968843.523012873,9.308990816361552,-6.445381801703555,11.762079762021243
2247,27.9419493,84.4566089,394.7,544335.4102368952,5608615.134316491,2968839.0641413922,6.087851166043,11.498310009687321,32.09383122547951
2248,27.9418922,84.4566042,396.3,544336.2945802205,5608619.461128054,2968834.235684438,6.543497381232492,24.451755793301118,46.025044691902785
2249,27.9417977,84.4565915,399.1,544338.2528987894,5608626.708861822,2968826.3158476646,10.912766418722867,25.658021921884938,3.5687071284930196
2250,27.9417088,84.4565747,401.9,544340.584346808,5608633.626885057,2968818.943068147,10.375575798900362,26.98645409440031,3.5042537807701803
2251,27.9416437,84.4565794,403.1,544340.5547101046,5608638.106618453,2968813.1456235144,7.326612716506863,16.378646537388892,19.00341606289986
2252,27.9415892,84.4565928,403.2,544339.5261501232,5608641.15143666,2968807.868277859,6.178934432427359,1.6184020253583022,18.286264960080523
2253,27.9414791,84.4566294,403.2,544336.4981838773,5608647.21541377,2968797.1124029723,12.713348990140824,0.0,7.869326331927597
2254,27.9414008,84.4566531,403.3,544334.581281114,5608651.593733083,2968789.5099797104,8.980035393552065,1.1135813570604158,2.8900168657135796
2255,27.9413581,84.4566572,403.1,544334.3780247949,5608653.673746996,2968785.244817297,4.7496717170155,-4.210817334669616,18.063471120024996
2256,27.9413093,84.4566523,402.8,544335.0779764445,5608655.897026447,2968780.3368752096,5.433304644720024,-5.521501546789675,23.056636802889113
2257,27.9412752,84.4566357,403.0,544336.8918341984,5608657.685595012,2968777.099288464,4.1195904408135595,4.854851541030655,27.926726578279997
2258,27.9412408,84.4566156,403.1,544339.0412841442,5608659.36855513,2968773.7855362324,4.293418647363775,2.3291462634659275,6.537821843694495
2259,27.9411816,84.4565517,403.7,544345.6459339699,5608662.362607184,2968768.2832992747,9.102766533163846,6.591402710527654,13.673996850255818
2260,27.941021,84.456336,404.2,544367.612668994,5608669.090968342,2968752.8282020693,27.688776085608893,1.805785847861555,7.356261332148201
2261,27.9409208,84.4561834,404.8,544383.10677599,5608673.370837909,2968743.3205606462,18.675649400964435,3.212739686412393,1.588190457605803
2262,27.9408155,84.4560765,403.7,544394.0079496575,5608676.854837392,2968732.5181255382,15.737421770777512,-6.989709089722623,2.282287970590712
2263,27.9407622,84.4560416,403.8,544397.7014351572,5608679.378366503,2968727.3579683797,6.829147546250106,1.464311604380738,16.61856280358621
2264,27.9406914,84.4560175,403.1,544400.3576208516,5608682.20961817,2968720.1133414996,8.219241271370088,-8.516601190894397,12.48492212593991
2265,27.9406224,84.4560148,401.9,544400.8672167154,5608684.711092076,2968712.810280304,7.736392083936958,-15.511106300979767,31.658078907495824
2266,27.9405537,84.4560269,400.5,544399.9094575742,5608687.161744428,2968705.442814127,7.8232063367884965,-17.895475841107512,32.861085547554474
2267,27.9404932,84.4560443,400.3,544398.493974924,5608690.292189223,2968699.4386923616,6.917568497817402,-2.8911892966884487,2.984440481064676
2268,27.9404349,84.4560784,399.9,544395.4155682422,5608693.291224772,2968693.5557811777,7.285564214387544,-5.490309167958652,21.4173427470608
2269,27.9403499,84.4561489,399.9,544388.9426366355,5608698.374001638,2968685.2518887976,11.691368308023561,0.0,6.111494397930788
2270,27.9402745,84.4562417,401.1,544380.3407771536,5608704.225402712,2968678.4481034246,12.430702975899502,9.653516798901808,3.9148349438897183
2271,27.9402468,84.4563179,403.4,544373.2174017972,5608708.409881455,2968676.8196737524,8.420458539567882,27.314426989839262,3.7942124667066253
2272,27.9402388,84.4564054,404.8,544364.8117794248,5608710.887581079,2968676.69409994,8.76408875345693,15.97427912226259,14.007445950645872
2273,27.9402433,84.4565459,408.3,544351.3341841408,5608715.066392081,2968678.7736452552,14.26297811625999,24.539054687393456,0.8025956836520928
2274,27.9402723,84.4566809,410.6,544338.1691174547,5608716.865792647,2968682.6844122675,13.851026022337257,16.605268059498624,9.443412601710298
2275,27.9403274,84.4568181,412.6,544324.6315796296,5608717.067240265,2968689.004405555,14.941480069245664,13.38555478259907,6.930420859903144
2276,27.9404009,84.4569458,414.1,544311.8886298871,5608715.783473611,2968696.8876757124,15.039174622901513,9.973951613779484,6.605292230856178
2277,27.9404838,84.4571078,416.6,544295.826013973,5608715.216792459,2968706.157812873,18.55435799237806,13.473923490249431,3.7322268418219324
2278,27.9405916,84.4572741,417.8,544279.1060970767,5608712.255061552,2968717.2513828324,20.282868767266677,5.916322852399448,8.024525998879778
2279,27.9408009,84.4576007,416.5,544245.9697047243,5608703.348055159,2968737.0893701743,39.63459351120979,-3.279962994025243,5.000327642786278
2280,27.9408534,84.457714,416.2,544234.5886475188,5608701.434793184,2968742.077669726,12.572675408188129,-2.386126979820319,5.502654217713893
2281,27.9408629,84.457781,416.7,544228.024798681,5608702.017632681,2968743.2400301974,6.69140458420158,7.4722727300109915,14.617020757867197
2282,27.9408588,84.4578446,416.9,544221.8366926907,5608703.010461975,2968742.9332021666,6.27475172373836,3.187377107581127,4.040649933267989
2283,27.9408416,84.4579661,417.7,544210.0979166108,5608705.760941607,2968741.62773546,12.127169718584158,6.596757681836179,4.07198523460109
2284,27.9407986,84.4580821,418.0,544198.9848367092,5608709.358985203,2968737.567515372,12.366561760871997,2.425896589537249,4.753291063024575
2285,27.9405608,84.4584247,418.5,544166.6880439136,5608725.398582841,2968714.5704283547,42.7693526786134,1.1690614159096742,8.470213807945772
2286,27.9403322,84.4587756,423.3,544133.89905314,5608744.820110885,2968694.48683679,43.077422365478654,11.142727991651215,4.22861402440407
2287,27.9401591,84.4591235,426.8,544101.0131002269,5608760.188401133,2968679.2160407486,39.381054529685684,8.88752229161786,5.5913836258967855
2288,27.9399916,84.4594866,426.8,544066.3122877647,5608772.332469639,2968662.852370623,40.2417008264256,0.0,5.759405241031872
2289,27.9397978,84.4598772,424.1,544028.821470889,5608783.728643892,2968642.6542607658,44.083985521030286,-6.124673094069393,2.3804325905398
2290,27.9396161,84.4602866,424.7,543989.7106577238,5608797.5765488865,2968625.184413685,45.017949044747795,1.3328017218278125,2.589622993381027
2291,27.938823,84.4619691,423.2,543828.8714779606,5608853.403661961,2968547.000275967,187.34638425064435,-0.800655964618565,0.35561314324548654
2292,27.9384265,84.462817,424.7,543747.9913545668,5608883.354084484,2968508.9670677874,94.2610582053187,1.5913252286354687,1.1780756634061702
2293,27.938152,84.4633841,424.2,543693.8146649945,5608902.546430302,2968481.915493972,63.52359779544078,-0.7871090702546543,0.8129815392462567
2294,27.9379533,84.4637986,421.7,543654.0244091775,5608914.596481935,2968461.3321417384,46.391190882812275,-5.388954136390232,2.6585562389136723
2295,27.9378463,84.4640359,421.6,543631.3240082159,5608922.314866234,2968450.8318781536,26.17512550771835,-0.38204210318104703,1.9302213584026726
2296,27.9376317,84.4645055,424.4,543586.6711889573,5608940.373025733,2968431.178234018,52.021506322507015,5.382389319219961,3.240430669156711
2297,27.9374614,84.4649814,422.8,543540.8035699402,5608952.321695482,2968413.791026786,50.48687114890682,-3.1691407361745574,7.417796759758905
2298,27.9373071,84.4654696,416.4,543493.2422061258,5608959.335168455,2968395.718112585,51.36051361436569,-12.460934577200051,6.212756626114186
2299,27.9372208,84.4658706,410.2,543453.8922082575,5608962.166926931,2968384.3822296653,41.04806243749918,-15.104245199003644,4.272369722683245
2300,27.936745,84.4668346,403.7,543361.3605264092,5608990.293679404,2968334.8532013227,108.65703382165788,-5.982125382392317,12.791538227601833
2301,27.9362666,84.467572,395.3,543290.8624440209,5609014.734037803,2968284.1799233486,90.19474396947064,-9.313181267905403,2.212828638520538
2302,27.9359586,84.4681567,391.4,543234.8390889904,5609032.836931119,2968252.262266029,66.97064957174082,-5.823446576880288,1.2132058710198228
2303,27.9355092,84.4691919,384.8,543135.193896632,5609060.175505147,2968205.2653134596,113.51332759146608,-5.814295237430915,2.5651515691616797
2304,27.9349005,84.4702399,383.9,543035.5805936405,5609100.914672641,2968145.3753402056,123.16370730583836,-0.7307347429589521,6.901132955660172
2305,27.9342601,84.4710269,381.1,542961.5148362193,5609139.152785572,2968081.497947896,105.01528913067581,-2.6662784278161378,5.062818116136621
2306,27.93356,84.4717929,369.6,542889.0633792093,5609172.638397275,2968007.7121373555,108.69611608083518,-10.579954845348544,2.5006284115821393
2307,27.9332735,84.4720944,370.1,542861.0287500967,5609190.805857379,2967979.9556838176,43.43291089859346,1.1512007591832674,8.139272326882129
2308,27.9332408,84.4721393,371.7,542856.9335286431,5609194.335604599,2967977.5104395864,5.933731839217925,26.96448109476495,7.813953684090828
2309,27.9331462,84.4723307,377.6,542839.1729865491,5609206.2476751,2967971.031923166,22.34514385983654,26.403947260347575,6.908735913487141
2310,27.9330964,84.4725654,379.7,542816.6249166052,5609212.902865894,2967967.150233396,23.82802002199976,8.81315358162824,17.405659694744934
2311,27.9329823,84.4729959,372.3,542774.4226684651,5609216.396182029,2967952.536311311,44.797318272332845,-16.518845960853582,11.712359820948956
2312,27.9327531,84.4733807,371.3,542737.8170175588,5609231.0586255295,2967929.6752130487,45.58059610682054,-2.1939160200021233,17.09673344268111
2313,27.9326285,84.4735307,371.2,542723.7493252844,5609238.858903115,2967917.4550277893,20.200921367787494,-0.49502692565044737,7.178927468716485
2314,27.932413,84.473825,367.9,542695.738865223,5609249.929980685,2967894.8549619718,37.655246731061084,-8.763718967423218,7.441256268094196
2315,27.9322419,84.4740292,366.7,542676.5048013588,5609259.689643335,2967877.57643944,27.635983222141537,-4.342165033008728,5.337635580069039
2316,27.9316862,84.4747699,363.5,542606.5080478407,5609292.733530514,2967821.785632673,95.41518800833444,-3.353763763186707,1.6330064025360458
2317,27.931362,84.4751759,365.7,542568.5751248464,5609315.339962183,2967791.141702486,53.7494916904407,4.093061963581801,5.522231172123091
2318,27.9308742,84.4758219,363.3,542507.5755329798,5609344.664368273,2967742.3591223233,83.43027704486876,-2.876653518373502,5.1181244119186164
2319,27.9306008,84.4761593,362.2,542475.8222891187,5609361.0815385645,2967715.13242262,44.934231414717715,-2.448022288058386,1.6649769317858716
2320,27.9301506,84.4767762,363.6,542417.8051180848,5609391.519104415,2967671.803038352,78.5485397106838,1.7823373994686915,0.3428429091897295
2321,27.9297484,84.4773549,364.4,542363.2353246865,5609418.5752751995,2967632.8821122586,72.2823437434849,1.106770974166235,1.310257015796295
2322,27.9296442,84.4774931,364.9,542350.270540879,5609425.73116345,2967622.9357600557,17.83878577616527,2.8028813523174834,2.523812053729967
2323,27.9294565,84.4778037,364.6,542320.7781892463,5609438.148935363,2967604.456558069,36.95241223747073,-0.8118549827600876,6.062865350391686
2324,27.9292873,84.4781434,361.6,542288.1143560929,5609447.507324687,2967586.5201894147,38.421592464836024,-7.80810947059428,6.846220773816486
2325,27.9289569,84.4788302,358.6,542222.2767996027,5609468.516491162,2967552.8341707345,76.88118609306876,-3.902125022327752,1.7108669640101062
2326,27.9286576,84.4795389,358.7,542154.4021927451,5609490.844113213,2967523.638593307,77.1872185264251,0.12955512830888033,0.5106255116219159
2327,27.9285351,84.479785,359.9,542131.0244105424,5609500.585623923,2967512.23203433,27.776380601684842,4.3202172997557495,4.412642727761988
2328,27.9283502,84.4802303,359.5,542088.3209634139,5609514.043062527,2967493.9793958045,48.35127571817755,-0.827279102895724,5.129898098321181
2329,27.9282407,84.4804345,359.2,542068.8525202607,5609521.3939987095,2967483.140389654,23.463601511814797,-1.2785760951870504,3.194069274476849
2330,27.9278309,84.4813302,359.0,541983.1971265202,5609550.959152537,2967443.0078666424,99.10380517906843,-0.20180859820529912,1.6428118984165467
2331,27.927426,84.4822688,362.1,541893.5965497859,5609583.576337074,2967404.899507914,102.68588551094403,3.0189153889797558,0.9601313687422112
2332,27.92726,84.4827138,361.5,541850.8096620895,5609595.872050514,2967388.39962286,47.477874158049794,-1.263746556980782,3.969840075150369
2333,27.9271677,84.4830359,364.8,541820.0171323637,5609606.610304318,2967380.927078755,33.45637304107869,9.863591597176947,3.192034739488768
2334,27.927121,84.4832137,367.1,541803.0388682998,5609612.737943034,2967377.4414891694,18.38365419634322,12.511114359720253,0.6199059300842604
2335,27.9270775,84.48343,369.0,541782.241163522,5609618.711732635,2967374.081209475,21.897994562326154,8.676593624097357,3.819241713672449
2336,27.926993,84.4836375,369.2,541762.3660991548,5609625.234903894,2967365.918852649,22.454264980860977,0.890699384595576,2.144473175462217
2337,27.9268689,84.4839182,367.5,541735.3613287655,5609632.834221636,2967352.997533136,30.8863683827661,-5.50404624762732,2.4533450787731463
2338,27.9267506,84.4841302,365.6,541715.0366314295,5609639.306959119,2967340.549224768,24.69716650859746,-7.69319022624947,1.9479936947988523
2339,27.9265041,84.4844655,362.0,541683.1380437411,5609652.103208319,2967314.77898093,42.95776248342433,-8.380324746637159,4.193450765983937
2340,27.9262357,84.4848369,360.9,541648.0268953124,5609668.57558037,2967288.039806155,47.107486162950345,-2.3350853327112238,3.2751995361165918
2341,27.9260895,84.4850872,360.4,541624.2108028476,5609678.089019432,2967273.5211523813,29.470376490236486,-1.696618976570081,3.359143006904517
